START_ID,END_ID,editorName,reviewPolicy
c22e7c36-3bfa-43e1-bb7b-edccdea2a780,3044529,Ashley Williams,3
a042b147-151c-4d51-97c7-40b8434b377a,2803104,Lauren Coffey,5
a042b147-151c-4d51-97c7-40b8434b377a,31733967,Lauren Coffey,5
a042b147-151c-4d51-97c7-40b8434b377a,2070105034,Lauren Coffey,5
a042b147-151c-4d51-97c7-40b8434b377a,-2147483648,Lauren Coffey,5
a042b147-151c-4d51-97c7-40b8434b377a,3410970,Lauren Coffey,5
ca4b3aef-bda7-47fe-b7e5-4f9cd6cb1947,2343654,Laura Morales,4
ca4b3aef-bda7-47fe-b7e5-4f9cd6cb1947,49617220,Laura Morales,4
ca4b3aef-bda7-47fe-b7e5-4f9cd6cb1947,1793304,Laura Morales,4
ca4b3aef-bda7-47fe-b7e5-4f9cd6cb1947,2146275249,Laura Morales,4
7a7dc89b-e1a6-44df-a496-46c330a87840,34420171,Kimberly Perez,3
7a7dc89b-e1a6-44df-a496-46c330a87840,35016672,Kimberly Perez,3
7a7dc89b-e1a6-44df-a496-46c330a87840,2974008,Kimberly Perez,3
099b11f4-fbe6-40a6-9c6d-a1a83f28b9a3,143653178,John Green,3
099b11f4-fbe6-40a6-9c6d-a1a83f28b9a3,3089272,John Green,3
099b11f4-fbe6-40a6-9c6d-a1a83f28b9a3,2781539,John Green,3
4cbc2987-6254-4668-b85b-aeabd7ff62ef,2404094,Tony Klein,4
4cbc2987-6254-4668-b85b-aeabd7ff62ef,2146285954,Tony Klein,4
4cbc2987-6254-4668-b85b-aeabd7ff62ef,2100106,Tony Klein,4
4cbc2987-6254-4668-b85b-aeabd7ff62ef,46699896,Tony Klein,4
8f59dd66-e4cd-4341-8ea9-9a03d965a009,3165065,Chad Barber,3
8f59dd66-e4cd-4341-8ea9-9a03d965a009,46877262,Chad Barber,3
8f59dd66-e4cd-4341-8ea9-9a03d965a009,2111700,Chad Barber,3
0aed7a40-85f3-4c66-9e1b-c1556c57001b,1801645,Cody Robbins,4
0aed7a40-85f3-4c66-9e1b-c1556c57001b,36187161,Cody Robbins,4
0aed7a40-85f3-4c66-9e1b-c1556c57001b,98773772,Cody Robbins,4
0aed7a40-85f3-4c66-9e1b-c1556c57001b,4373110,Cody Robbins,4
099483df-e8f2-4bee-805d-8a69f07b6cbf,2108712556,Rachel Weaver,3
099483df-e8f2-4bee-805d-8a69f07b6cbf,1780214785,Rachel Weaver,3
099483df-e8f2-4bee-805d-8a69f07b6cbf,145718058,Rachel Weaver,3
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,145253407,Abigail Smith MD,4
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,1398914668,Abigail Smith MD,4
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,1684379,Abigail Smith MD,4
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,31958609,Abigail Smith MD,4
166fd2b5-a928-4a98-a449-3b90935cc101,3456687,Dorothy Schmidt,4
166fd2b5-a928-4a98-a449-3b90935cc101,144613163,Dorothy Schmidt,4
166fd2b5-a928-4a98-a449-3b90935cc101,1978283,Dorothy Schmidt,4
166fd2b5-a928-4a98-a449-3b90935cc101,12065535,Dorothy Schmidt,4
6457124b-39bf-4d02-bff4-73752ff21562,143940091,Michael Page,4
6457124b-39bf-4d02-bff4-73752ff21562,2405143,Michael Page,4
6457124b-39bf-4d02-bff4-73752ff21562,27492553,Michael Page,4
6457124b-39bf-4d02-bff4-73752ff21562,1389645066,Michael Page,4
bb95bf2e-8383-4748-bf9d-d6906d091085,14215968,Megan Moore,5
bb95bf2e-8383-4748-bf9d-d6906d091085,119726475,Megan Moore,5
bb95bf2e-8383-4748-bf9d-d6906d091085,2057126782,Megan Moore,5
bb95bf2e-8383-4748-bf9d-d6906d091085,144359100,Megan Moore,5
bb95bf2e-8383-4748-bf9d-d6906d091085,1886238,Megan Moore,5
0d993d4a-09ba-4df8-90a4-7dfe25f0cb9e,2453556,Destiny Ford,4
0d993d4a-09ba-4df8-90a4-7dfe25f0cb9e,1854342,Destiny Ford,4
0d993d4a-09ba-4df8-90a4-7dfe25f0cb9e,1767709,Destiny Ford,4
0d993d4a-09ba-4df8-90a4-7dfe25f0cb9e,1491611469,Destiny Ford,4
43b3f0f9-489a-4566-8164-02fafde3cd98,4165758,Michael Martin,3
43b3f0f9-489a-4566-8164-02fafde3cd98,66095908,Michael Martin,3
43b3f0f9-489a-4566-8164-02fafde3cd98,145276593,Michael Martin,3
729a1139-78df-40c0-899b-17b6212e786f,144458815,James Williamson,5
729a1139-78df-40c0-899b-17b6212e786f,144096985,James Williamson,5
729a1139-78df-40c0-899b-17b6212e786f,2144613377,James Williamson,5
729a1139-78df-40c0-899b-17b6212e786f,145253556,James Williamson,5
729a1139-78df-40c0-899b-17b6212e786f,-2147483648,James Williamson,5
8558aef1-7952-4eac-8e2c-e095c1a741a0,27066656,Brady Moore,5
8558aef1-7952-4eac-8e2c-e095c1a741a0,152722796,Brady Moore,5
8558aef1-7952-4eac-8e2c-e095c1a741a0,35614032,Brady Moore,5
8558aef1-7952-4eac-8e2c-e095c1a741a0,1688882,Brady Moore,5
8558aef1-7952-4eac-8e2c-e095c1a741a0,37996742,Brady Moore,5
8270cfe1-3713-4325-a7bd-c6a87eed889e,3369421,Ms. Abigail Rodriguez,4
8270cfe1-3713-4325-a7bd-c6a87eed889e,1404984281,Ms. Abigail Rodriguez,4
8270cfe1-3713-4325-a7bd-c6a87eed889e,144440084,Ms. Abigail Rodriguez,4
8270cfe1-3713-4325-a7bd-c6a87eed889e,1947387,Ms. Abigail Rodriguez,4
db4b98e5-3f60-4140-b07c-7b9d73023183,1491045741,Zachary Gibbs,4
db4b98e5-3f60-4140-b07c-7b9d73023183,49955399,Zachary Gibbs,4
db4b98e5-3f60-4140-b07c-7b9d73023183,47429813,Zachary Gibbs,4
db4b98e5-3f60-4140-b07c-7b9d73023183,51389678,Zachary Gibbs,4
266f640f-003e-453b-ab76-57e4053252f8,2109080839,Janice Gonzalez,5
266f640f-003e-453b-ab76-57e4053252f8,1790053,Janice Gonzalez,5
266f640f-003e-453b-ab76-57e4053252f8,3422908,Janice Gonzalez,5
266f640f-003e-453b-ab76-57e4053252f8,1687989,Janice Gonzalez,5
266f640f-003e-453b-ab76-57e4053252f8,3170709,Janice Gonzalez,5
f62e5eab-173a-4e0a-a963-ed8de9835d22,145406421,Mike Powell,4
f62e5eab-173a-4e0a-a963-ed8de9835d22,1947387,Mike Powell,4
f62e5eab-173a-4e0a-a963-ed8de9835d22,-2147483648,Mike Powell,4
f62e5eab-173a-4e0a-a963-ed8de9835d22,2052949,Mike Powell,4
25248f80-fe99-48e5-9b8e-9baef3b8e23b,3253916,Paul Graves,5
25248f80-fe99-48e5-9b8e-9baef3b8e23b,1700173,Paul Graves,5
25248f80-fe99-48e5-9b8e-9baef3b8e23b,145254843,Paul Graves,5
25248f80-fe99-48e5-9b8e-9baef3b8e23b,1405909475,Paul Graves,5
25248f80-fe99-48e5-9b8e-9baef3b8e23b,83194998,Paul Graves,5
21b370ff-cb87-4599-b39a-25cd5a1b03cb,3157121,Jeremy Pierce,5
21b370ff-cb87-4599-b39a-25cd5a1b03cb,1695376,Jeremy Pierce,5
21b370ff-cb87-4599-b39a-25cd5a1b03cb,1778526,Jeremy Pierce,5
21b370ff-cb87-4599-b39a-25cd5a1b03cb,2126608,Jeremy Pierce,5
21b370ff-cb87-4599-b39a-25cd5a1b03cb,3333643,Jeremy Pierce,5
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,2378027,Kimberly Perez,3
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,47080317,Kimberly Perez,3
6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,1808359,Kimberly Perez,3
aa48c648-ec9a-4625-9a7a-68c91ccb54ea,47330346,Jasmin Walker,3
aa48c648-ec9a-4625-9a7a-68c91ccb54ea,2737693,Jasmin Walker,3
aa48c648-ec9a-4625-9a7a-68c91ccb54ea,-2147483648,Jasmin Walker,3
b3b8f19c-c31b-4847-bc7b-66a18aebedfe,-2147483648,Joseph Lopez,5
b3b8f19c-c31b-4847-bc7b-66a18aebedfe,1398876428,Joseph Lopez,5
b3b8f19c-c31b-4847-bc7b-66a18aebedfe,145593069,Joseph Lopez,5
b3b8f19c-c31b-4847-bc7b-66a18aebedfe,2986982,Joseph Lopez,5
b3b8f19c-c31b-4847-bc7b-66a18aebedfe,3221118,Joseph Lopez,5
8a257033-ea67-4623-90da-49cbbe0d6e5b,2522899,Susan Perry,5
8a257033-ea67-4623-90da-49cbbe0d6e5b,37996742,Susan Perry,5
8a257033-ea67-4623-90da-49cbbe0d6e5b,145818351,Susan Perry,5
8a257033-ea67-4623-90da-49cbbe0d6e5b,150247497,Susan Perry,5
8a257033-ea67-4623-90da-49cbbe0d6e5b,46888415,Susan Perry,5
b478fd19-64fa-4b39-8546-7b253fad9c1c,-2147483648,Mark Shaffer,4
b478fd19-64fa-4b39-8546-7b253fad9c1c,1825703968,Mark Shaffer,4
b478fd19-64fa-4b39-8546-7b253fad9c1c,1797488,Mark Shaffer,4
b478fd19-64fa-4b39-8546-7b253fad9c1c,3218124,Mark Shaffer,4
6457124b-39bf-4d02-bff4-73752ff21562,2077484140,Julie Bradley,4
6457124b-39bf-4d02-bff4-73752ff21562,1405521886,Julie Bradley,4
6457124b-39bf-4d02-bff4-73752ff21562,-2147483648,Julie Bradley,4
6457124b-39bf-4d02-bff4-73752ff21562,145525190,Julie Bradley,4
66520ff1-2ca9-41d3-8f35-a340e77ae8cd,1751019,Jeremy Martinez,3
66520ff1-2ca9-41d3-8f35-a340e77ae8cd,2059337676,Jeremy Martinez,3
66520ff1-2ca9-41d3-8f35-a340e77ae8cd,1740639,Jeremy Martinez,3
df12d289-f447-47d3-8846-75e39de3ab57,51396990,Melissa Miller,5
df12d289-f447-47d3-8846-75e39de3ab57,1722062,Melissa Miller,5
df12d289-f447-47d3-8846-75e39de3ab57,115740923,Melissa Miller,5
df12d289-f447-47d3-8846-75e39de3ab57,3229889,Melissa Miller,5
df12d289-f447-47d3-8846-75e39de3ab57,8010984,Melissa Miller,5
6457124b-39bf-4d02-bff4-73752ff21562,2805081,Brenda Miller,3
6457124b-39bf-4d02-bff4-73752ff21562,2076368657,Brenda Miller,3
6457124b-39bf-4d02-bff4-73752ff21562,34859021,Brenda Miller,3
7b2adce0-d53f-49d6-8784-b0645604fe62,46698699,Susan Lynch,5
7b2adce0-d53f-49d6-8784-b0645604fe62,49898832,Susan Lynch,5
7b2adce0-d53f-49d6-8784-b0645604fe62,1800681,Susan Lynch,5
7b2adce0-d53f-49d6-8784-b0645604fe62,1708576,Susan Lynch,5
7b2adce0-d53f-49d6-8784-b0645604fe62,1715741,Susan Lynch,5
bb95bf2e-8383-4748-bf9d-d6906d091085,40115662,Kenneth Alvarado,5
bb95bf2e-8383-4748-bf9d-d6906d091085,1614034792,Kenneth Alvarado,5
bb95bf2e-8383-4748-bf9d-d6906d091085,40833997,Kenneth Alvarado,5
bb95bf2e-8383-4748-bf9d-d6906d091085,-2147483648,Kenneth Alvarado,5
bb95bf2e-8383-4748-bf9d-d6906d091085,49725296,Kenneth Alvarado,5
bb95bf2e-8383-4748-bf9d-d6906d091085,1413944992,Richard Martin,5
bb95bf2e-8383-4748-bf9d-d6906d091085,38899048,Richard Martin,5
bb95bf2e-8383-4748-bf9d-d6906d091085,2107886861,Richard Martin,5
bb95bf2e-8383-4748-bf9d-d6906d091085,145604360,Richard Martin,5
bb95bf2e-8383-4748-bf9d-d6906d091085,39933053,Richard Martin,5
c22e7c36-3bfa-43e1-bb7b-edccdea2a780,39370406,Matthew Wallace,4
c22e7c36-3bfa-43e1-bb7b-edccdea2a780,50391572,Matthew Wallace,4
c22e7c36-3bfa-43e1-bb7b-edccdea2a780,48861660,Matthew Wallace,4
c22e7c36-3bfa-43e1-bb7b-edccdea2a780,1719934,Matthew Wallace,4
ccd8e532-73c6-414f-bc91-271bbb2933e2,39908645,Christopher Pacheco,4
ccd8e532-73c6-414f-bc91-271bbb2933e2,7549589,Christopher Pacheco,4
ccd8e532-73c6-414f-bc91-271bbb2933e2,2427813,Christopher Pacheco,4
ccd8e532-73c6-414f-bc91-271bbb2933e2,-2147483648,Christopher Pacheco,4
a688800a-ab93-4531-9258-c10e1b6ddf68,3114252,Leslie Garcia,5
a688800a-ab93-4531-9258-c10e1b6ddf68,3229613,Leslie Garcia,5
a688800a-ab93-4531-9258-c10e1b6ddf68,2064484968,Leslie Garcia,5
a688800a-ab93-4531-9258-c10e1b6ddf68,1506548883,Leslie Garcia,5
a688800a-ab93-4531-9258-c10e1b6ddf68,48888354,Leslie Garcia,5
c22e7c36-3bfa-43e1-bb7b-edccdea2a780,1398936369,Jason King,5
c22e7c36-3bfa-43e1-bb7b-edccdea2a780,-2147483648,Jason King,5
c22e7c36-3bfa-43e1-bb7b-edccdea2a780,2079716,Jason King,5
c22e7c36-3bfa-43e1-bb7b-edccdea2a780,1925678,Jason King,5
c22e7c36-3bfa-43e1-bb7b-edccdea2a780,2553511,Jason King,5
2633f5b2-c15c-49fe-80f5-07523e770c26,2110026741,Anne Riley,4
2633f5b2-c15c-49fe-80f5-07523e770c26,2544257,Anne Riley,4
2633f5b2-c15c-49fe-80f5-07523e770c26,2470869,Anne Riley,4
2633f5b2-c15c-49fe-80f5-07523e770c26,1980031,Anne Riley,4
722543dd-21f3-4b3c-941b-1045b173ec51,3018223,Brenda Acosta,3
722543dd-21f3-4b3c-941b-1045b173ec51,2051804565,Brenda Acosta,3
722543dd-21f3-4b3c-941b-1045b173ec51,47981624,Brenda Acosta,3
c99cfe66-b71c-4ca4-bedd-26267b9cb068,2087620751,Dylan Vance,4
c99cfe66-b71c-4ca4-bedd-26267b9cb068,145912651,Dylan Vance,4
c99cfe66-b71c-4ca4-bedd-26267b9cb068,3430022,Dylan Vance,4
c99cfe66-b71c-4ca4-bedd-26267b9cb068,-2147483648,Dylan Vance,4
2a0713ba-a4af-4a0a-ae49-81b8edeca660,1777528,Michelle Logan,4
2a0713ba-a4af-4a0a-ae49-81b8edeca660,47258944,Michelle Logan,4
2a0713ba-a4af-4a0a-ae49-81b8edeca660,145910366,Michelle Logan,4
2a0713ba-a4af-4a0a-ae49-81b8edeca660,32960372,Michelle Logan,4
25248f80-fe99-48e5-9b8e-9baef3b8e23b,1764455,Nathan Montes,3
25248f80-fe99-48e5-9b8e-9baef3b8e23b,2118403946,Nathan Montes,3
25248f80-fe99-48e5-9b8e-9baef3b8e23b,34806045,Nathan Montes,3
05528bac-d212-46a6-9c84-314d4bd77368,2113742783,Mary Barton,5
05528bac-d212-46a6-9c84-314d4bd77368,2067885689,Mary Barton,5
05528bac-d212-46a6-9c84-314d4bd77368,143674431,Mary Barton,5
05528bac-d212-46a6-9c84-314d4bd77368,117723148,Mary Barton,5
05528bac-d212-46a6-9c84-314d4bd77368,3079444,Mary Barton,5
3da56ce6-4a70-402c-a8b0-7dd39a3273d3,3493805,Jerome Murphy,5
3da56ce6-4a70-402c-a8b0-7dd39a3273d3,2737693,Jerome Murphy,5
3da56ce6-4a70-402c-a8b0-7dd39a3273d3,1718974,Jerome Murphy,5
3da56ce6-4a70-402c-a8b0-7dd39a3273d3,143975298,Jerome Murphy,5
3da56ce6-4a70-402c-a8b0-7dd39a3273d3,32685970,Jerome Murphy,5
f80a2e54-1332-48bf-9634-4b2f77fca809,2144613377,Christina Freeman,4
f80a2e54-1332-48bf-9634-4b2f77fca809,2099295,Christina Freeman,4
f80a2e54-1332-48bf-9634-4b2f77fca809,16126099,Christina Freeman,4
f80a2e54-1332-48bf-9634-4b2f77fca809,2074610,Christina Freeman,4
bf73462e-700c-40b3-9cbd-f4bb76cac314,27316199,Haley Lucas,4
bf73462e-700c-40b3-9cbd-f4bb76cac314,35002762,Haley Lucas,4
bf73462e-700c-40b3-9cbd-f4bb76cac314,2118624194,Haley Lucas,4
bf73462e-700c-40b3-9cbd-f4bb76cac314,1688882,Haley Lucas,4
027ffd21-ebb0-4af8-baf5-911124292fd0,8504175,Matthew Kim,5
027ffd21-ebb0-4af8-baf5-911124292fd0,3245770,Matthew Kim,5
027ffd21-ebb0-4af8-baf5-911124292fd0,50654620,Matthew Kim,5
027ffd21-ebb0-4af8-baf5-911124292fd0,2544559,Matthew Kim,5
027ffd21-ebb0-4af8-baf5-911124292fd0,35328810,Matthew Kim,5
2c0789a6-a318-49cb-b890-f5d278c70bcd,2105679264,Chase Peterson,5
2c0789a6-a318-49cb-b890-f5d278c70bcd,2881401,Chase Peterson,5
2c0789a6-a318-49cb-b890-f5d278c70bcd,145386345,Chase Peterson,5
2c0789a6-a318-49cb-b890-f5d278c70bcd,-2147483648,Chase Peterson,5
2c0789a6-a318-49cb-b890-f5d278c70bcd,2136936996,Chase Peterson,5
76da9cc5-c5a7-42b4-a250-3e708c5f4980,3214594,Mallory Nolan,5
76da9cc5-c5a7-42b4-a250-3e708c5f4980,1398914668,Mallory Nolan,5
76da9cc5-c5a7-42b4-a250-3e708c5f4980,145689461,Mallory Nolan,5
76da9cc5-c5a7-42b4-a250-3e708c5f4980,145642373,Mallory Nolan,5
76da9cc5-c5a7-42b4-a250-3e708c5f4980,84443225,Mallory Nolan,5
0aed7a40-85f3-4c66-9e1b-c1556c57001b,26340266,Alicia Burnett,4
0aed7a40-85f3-4c66-9e1b-c1556c57001b,34637610,Alicia Burnett,4
0aed7a40-85f3-4c66-9e1b-c1556c57001b,34566811,Alicia Burnett,4
0aed7a40-85f3-4c66-9e1b-c1556c57001b,1683950,Alicia Burnett,4
227fb221-5e57-477c-b756-e39dd8ffd538,2141082332,Michael Mccarty,5
227fb221-5e57-477c-b756-e39dd8ffd538,3040289,Michael Mccarty,5
227fb221-5e57-477c-b756-e39dd8ffd538,40522562,Michael Mccarty,5
227fb221-5e57-477c-b756-e39dd8ffd538,2444937,Michael Mccarty,5
227fb221-5e57-477c-b756-e39dd8ffd538,1775384,Michael Mccarty,5
8e4be2cc-17fd-4d86-9bf9-3ebc2c6af474,2398158,Tracey Ryan,4
8e4be2cc-17fd-4d86-9bf9-3ebc2c6af474,3458428,Tracey Ryan,4
8e4be2cc-17fd-4d86-9bf9-3ebc2c6af474,2040091191,Tracey Ryan,4
8e4be2cc-17fd-4d86-9bf9-3ebc2c6af474,2592074,Tracey Ryan,4
939ee07c-6009-43f8-b884-69238b40659e,9236473,Jennifer Barnes,5
939ee07c-6009-43f8-b884-69238b40659e,1723644,Jennifer Barnes,5
939ee07c-6009-43f8-b884-69238b40659e,6413143,Jennifer Barnes,5
939ee07c-6009-43f8-b884-69238b40659e,3081489,Jennifer Barnes,5
939ee07c-6009-43f8-b884-69238b40659e,1769599,Jennifer Barnes,5
34225f0b-ef59-4a36-913f-cca0e47930f0,48382660,Kyle Leon,4
34225f0b-ef59-4a36-913f-cca0e47930f0,1955932190,Kyle Leon,4
34225f0b-ef59-4a36-913f-cca0e47930f0,2194791,Kyle Leon,4
34225f0b-ef59-4a36-913f-cca0e47930f0,46278302,Kyle Leon,4
3b4e0d11-3211-4ead-848c-99928b5ef30e,3047640,Amy Johnson,5
3b4e0d11-3211-4ead-848c-99928b5ef30e,145072875,Amy Johnson,5
3b4e0d11-3211-4ead-848c-99928b5ef30e,2077580009,Amy Johnson,5
3b4e0d11-3211-4ead-848c-99928b5ef30e,52184096,Amy Johnson,5
3b4e0d11-3211-4ead-848c-99928b5ef30e,1491577779,Amy Johnson,5
fd4675fe-4136-446c-aefd-3658aae698ac,46450678,Todd Perry,3
fd4675fe-4136-446c-aefd-3658aae698ac,1767678,Todd Perry,3
fd4675fe-4136-446c-aefd-3658aae698ac,5227767,Todd Perry,3
1ee52b4c-8c57-4d60-aead-d9ef4255f1e9,1380506031,Randy Butler,4
1ee52b4c-8c57-4d60-aead-d9ef4255f1e9,34806122,Randy Butler,4
1ee52b4c-8c57-4d60-aead-d9ef4255f1e9,7765742,Randy Butler,4
1ee52b4c-8c57-4d60-aead-d9ef4255f1e9,2205516,Randy Butler,4
e2742a49-1b55-4a31-b319-7455fa5e12d4,2986982,John King,4
e2742a49-1b55-4a31-b319-7455fa5e12d4,34806122,John King,4
e2742a49-1b55-4a31-b319-7455fa5e12d4,1715339,John King,4
e2742a49-1b55-4a31-b319-7455fa5e12d4,1442049684,John King,4
939ee07c-6009-43f8-b884-69238b40659e,3409858,Denise Camacho,4
939ee07c-6009-43f8-b884-69238b40659e,1772268,Denise Camacho,4
939ee07c-6009-43f8-b884-69238b40659e,1410194755,Denise Camacho,4
939ee07c-6009-43f8-b884-69238b40659e,27032062,Denise Camacho,4
939ee07c-6009-43f8-b884-69238b40659e,69041754,Alyssa Buchanan,4
939ee07c-6009-43f8-b884-69238b40659e,144761176,Alyssa Buchanan,4
939ee07c-6009-43f8-b884-69238b40659e,49301018,Alyssa Buchanan,4
939ee07c-6009-43f8-b884-69238b40659e,1402750760,Alyssa Buchanan,4
939ee07c-6009-43f8-b884-69238b40659e,2114151870,Lauren Wong,4
939ee07c-6009-43f8-b884-69238b40659e,2691377,Lauren Wong,4
939ee07c-6009-43f8-b884-69238b40659e,2084659,Lauren Wong,4
939ee07c-6009-43f8-b884-69238b40659e,2053956592,Lauren Wong,4
62924b2a-8fb8-4b93-92c6-735516b49af0,2768028,Amy Wilkins,4
62924b2a-8fb8-4b93-92c6-735516b49af0,7593607,Amy Wilkins,4
62924b2a-8fb8-4b93-92c6-735516b49af0,5218003,Amy Wilkins,4
62924b2a-8fb8-4b93-92c6-735516b49af0,31909725,Amy Wilkins,4
79ddd452-3c10-473b-9f28-5c7dd0dc4553,1754926,Maureen Anderson,5
79ddd452-3c10-473b-9f28-5c7dd0dc4553,2108639303,Maureen Anderson,5
79ddd452-3c10-473b-9f28-5c7dd0dc4553,39986707,Maureen Anderson,5
79ddd452-3c10-473b-9f28-5c7dd0dc4553,102790948,Maureen Anderson,5
79ddd452-3c10-473b-9f28-5c7dd0dc4553,144613163,Maureen Anderson,5
25248f80-fe99-48e5-9b8e-9baef3b8e23b,1708103,Chad Myers,4
25248f80-fe99-48e5-9b8e-9baef3b8e23b,5368200,Chad Myers,4
25248f80-fe99-48e5-9b8e-9baef3b8e23b,1982425,Chad Myers,4
25248f80-fe99-48e5-9b8e-9baef3b8e23b,1804315,Chad Myers,4
da96c220-cd39-4894-bae6-d2d77c8e7aa9,33791144,Roberto Bailey,5
da96c220-cd39-4894-bae6-d2d77c8e7aa9,2671645,Roberto Bailey,5
da96c220-cd39-4894-bae6-d2d77c8e7aa9,71619391,Roberto Bailey,5
da96c220-cd39-4894-bae6-d2d77c8e7aa9,3309511,Roberto Bailey,5
da96c220-cd39-4894-bae6-d2d77c8e7aa9,46673132,Roberto Bailey,5
ebb34bf6-eb0a-4d70-81fc-53360c4c20b3,144644619,Adriana Harris,4
ebb34bf6-eb0a-4d70-81fc-53360c4c20b3,50732812,Adriana Harris,4
ebb34bf6-eb0a-4d70-81fc-53360c4c20b3,1758049,Adriana Harris,4
ebb34bf6-eb0a-4d70-81fc-53360c4c20b3,1783217,Adriana Harris,4
be3f884c-b44a-496a-a593-1cad3f89d254,2118403946,Melody Ewing,3
be3f884c-b44a-496a-a593-1cad3f89d254,-2147483648,Melody Ewing,3
be3f884c-b44a-496a-a593-1cad3f89d254,9691982,Melody Ewing,3
79ddd452-3c10-473b-9f28-5c7dd0dc4553,2059315647,Kyle Hartman,4
79ddd452-3c10-473b-9f28-5c7dd0dc4553,84308998,Kyle Hartman,4
79ddd452-3c10-473b-9f28-5c7dd0dc4553,2161352,Kyle Hartman,4
79ddd452-3c10-473b-9f28-5c7dd0dc4553,1961145,Kyle Hartman,4
e66d27b6-cdf4-44e9-9420-52fe00567139,8094734,Tracie Anderson,4
e66d27b6-cdf4-44e9-9420-52fe00567139,7549589,Tracie Anderson,4
e66d27b6-cdf4-44e9-9420-52fe00567139,2902641,Tracie Anderson,4
e66d27b6-cdf4-44e9-9420-52fe00567139,-2147483648,Tracie Anderson,4
b7e5a3b3-2519-4ca2-8870-c2b45ef76ab9,2856207,Tonya Lynch,3
b7e5a3b3-2519-4ca2-8870-c2b45ef76ab9,2512406,Tonya Lynch,3
b7e5a3b3-2519-4ca2-8870-c2b45ef76ab9,143975298,Tonya Lynch,3
89f81207-2335-4d39-8422-919955037191,2522899,Lauren Erickson,5
89f81207-2335-4d39-8422-919955037191,144283020,Lauren Erickson,5
89f81207-2335-4d39-8422-919955037191,2297222,Lauren Erickson,5
89f81207-2335-4d39-8422-919955037191,37740224,Lauren Erickson,5
89f81207-2335-4d39-8422-919955037191,2108712556,Lauren Erickson,5
41dbb273-8d18-4a45-8154-852882a37b34,1697955,Kevin Fuentes,3
41dbb273-8d18-4a45-8154-852882a37b34,50307584,Kevin Fuentes,3
41dbb273-8d18-4a45-8154-852882a37b34,2752280,Kevin Fuentes,3
164cf9d6-c9e8-41f0-b15d-00fa34cb4bd1,1687984,Ashley Martinez DDS,4
164cf9d6-c9e8-41f0-b15d-00fa34cb4bd1,34185195,Ashley Martinez DDS,4
164cf9d6-c9e8-41f0-b15d-00fa34cb4bd1,5228558,Ashley Martinez DDS,4
164cf9d6-c9e8-41f0-b15d-00fa34cb4bd1,2781124,Ashley Martinez DDS,4
a7d48414-e40b-4441-829e-d9a349bea6fb,2911201,Michael Gibbs,3
a7d48414-e40b-4441-829e-d9a349bea6fb,2355783,Michael Gibbs,3
a7d48414-e40b-4441-829e-d9a349bea6fb,145366645,Michael Gibbs,3
be3f884c-b44a-496a-a593-1cad3f89d254,34806045,Roy Logan,5
be3f884c-b44a-496a-a593-1cad3f89d254,1471609826,Roy Logan,5
be3f884c-b44a-496a-a593-1cad3f89d254,1398876428,Roy Logan,5
be3f884c-b44a-496a-a593-1cad3f89d254,152245643,Roy Logan,5
be3f884c-b44a-496a-a593-1cad3f89d254,3327178,Roy Logan,5
fbdeb2fb-ac8a-49ee-a405-19f76371141b,4244834,Jessica Palmer,3
fbdeb2fb-ac8a-49ee-a405-19f76371141b,50639611,Jessica Palmer,3
fbdeb2fb-ac8a-49ee-a405-19f76371141b,2063775514,Jessica Palmer,3
fd4675fe-4136-446c-aefd-3658aae698ac,14215968,James Smith,3
fd4675fe-4136-446c-aefd-3658aae698ac,145758589,James Smith,3
fd4675fe-4136-446c-aefd-3658aae698ac,3157593,James Smith,3
d10bf495-9155-454f-be8e-490180513492,14172641,Eric Gates,5
d10bf495-9155-454f-be8e-490180513492,1778446,Eric Gates,5
d10bf495-9155-454f-be8e-490180513492,1678490730,Eric Gates,5
d10bf495-9155-454f-be8e-490180513492,2116031156,Eric Gates,5
d10bf495-9155-454f-be8e-490180513492,144560453,Eric Gates,5
643a31e6-3016-4604-beca-0edfc0e2a834,46673132,Timothy Dean,4
643a31e6-3016-4604-beca-0edfc0e2a834,35603595,Timothy Dean,4
643a31e6-3016-4604-beca-0edfc0e2a834,2146245,Timothy Dean,4
643a31e6-3016-4604-beca-0edfc0e2a834,50711852,Timothy Dean,4
f62e5eab-173a-4e0a-a963-ed8de9835d22,39041697,Autumn Nguyen,3
f62e5eab-173a-4e0a-a963-ed8de9835d22,3715983,Autumn Nguyen,3
f62e5eab-173a-4e0a-a963-ed8de9835d22,32915090,Autumn Nguyen,3
a88e2a6c-903f-42e1-8dfc-f2547e32020a,2082407039,Terry Chavez,3
a88e2a6c-903f-42e1-8dfc-f2547e32020a,2074778406,Terry Chavez,3
a88e2a6c-903f-42e1-8dfc-f2547e32020a,17139046,Terry Chavez,3
939ee07c-6009-43f8-b884-69238b40659e,-2147483648,Kelly Wilson,4
939ee07c-6009-43f8-b884-69238b40659e,150208494,Kelly Wilson,4
