ID,name,domain
6fa81851-7bfd-4ae2-a60c-0a1eec1f9685,prediction,Computer Science
418a9619-8db0-4daf-9747-3ef73e8b5b60,servants,Computer Science
e057f5fb-cc5e-420c-ac66-c461eed04911,contracts,Computer Science
d03a98c8-3a18-4a89-ae61-f14b23db5d75,engagement,Computer Science
b8eba81a-82e8-4440-97c0-59defad4d2fb,ups,Computer Science
3f75ef43-283f-4ac1-8cde-b1f10bc89f1f,client,Computer Science
00f8f804-3262-4084-ae5d-ecff49827c3d,robo,Computer Science
ce317575-3fa4-489b-8ba2-c63f7184e996,things,Computer Science
a2f7ba69-541d-4ee1-9361-6f0218b10239,assistants,Computer Science
26c28ede-01bf-4b2b-9abc-91a04a54a90e,statutes,Computer Science
3eefc62f-fe63-4422-b619-6693f9a0476a,sector,Computer Science
1fa620c0-2435-49a6-8cad-ddaac4d37b81,advisors,Computer Science
6c17ec19-e514-4878-82a9-e78056139a52,compliance,Computer Science
280d7d04-562f-45db-9cac-b340f40c6dba,behavioral,Computer Science
a7fc05fe-3692-4c99-8ddc-7620744db90c,iot,Computer Science
99f4af5f-e942-40aa-8512-c4d09ca5e6f8,champion,Computer Science
a6ce4604-bdea-4b85-89d9-cb94655ced7a,national,Computer Science
82e72323-beb4-4024-96fb-5614d37c85c9,regulation,Computer Science
8cccdd63-623f-4185-88d1-d0eb1b05eb7b,judicial,Computer Science
4c785011-14b5-4f29-b261-2a29bfd673d5,dispute,Computer Science
7657120f-616b-48d6-96ae-94944e2268d9,significant,Computer Science
a69f6314-40f0-45ad-b9a1-21456aeca810,records,Computer Science
76708fb6-72c3-42cf-92f3-63ee424469d4,governments,Computer Science
f05e0781-a6df-4a9c-b72a-e78dc93b25d3,blockchain,Computer Science
cf7ef023-0904-4c89-bd1a-6ec7e0ef7a79,smartification,Computer Science
85ea7f75-55be-45c9-bcf5-226193526fac,services,Computer Science
eda18b11-6c05-4bea-b098-ab8fc6648870,taxonomy,Computer Science
3449b138-df7c-4a6e-8031-d63c5a4c904c,institution,Computer Science
d498a6af-9441-4d96-8080-6c19c1a20a60,laws,Computer Science
b9a21d84-0b78-42d1-9693-9f99b1ddb463,intelligent,Computer Science
19e2dd7c-e716-497f-8673-427f78f54421,ledgers,Computer Science
846e282c-40a0-4a58-af7d-d57971eb527f,chatbots,Computer Science
45ea8dfe-0af7-488f-bbb5-9a8ac9b79a78,civil,Computer Science
11fac736-cdf0-4091-b0ef-fa3d5dfee50b,start,Computer Science
5760ad21-2852-4d52-84ac-610fbfad41a5,govtech,Computer Science
e65665b7-90b9-49fa-931c-8797e3095e3e,growth,Medicine
2f21fa31-3b92-4985-b6de-b4ac52fba290,glossary,Medicine
da3bdc3f-7493-4a39-a9c1-4cabc395ec06,injury,Medicine
0521bd27-dc32-4574-b1a0-35e5a5f47398,dissemination,Medicine
198f1494-00a7-4db6-b11e-453478eb7932,timely,Medicine
b86cc216-d508-46a6-8a54-d939ba067059,surveillance,Medicine
d12ba099-30a1-4312-b320-4aee4c1bbcca,monitoring,Medicine
8e82e469-9245-4af4-b8d7-989093b869ef,exponential,Medicine
30f42bb2-bdf2-4ed9-8c47-c176bb5d2739,key,Medicine
12a19fdd-c92d-495a-ac32-edf0e67617d2,developments,Medicine
3e1a2389-6616-43a0-80a5-fd3f9e61e7bc,content,Medicine
e3134346-03de-4b86-b854-a0c4bb62e901,right,Medicine
227eb551-92d9-465e-bdcb-a9af1a669a6d,heterogeneous,Medicine
1552f833-8ae7-4254-802c-9d36bb4bb29a,providers,Medicine
e3f7e6f2-10fd-4b23-9eb5-a06fe610b14e,proliferation,Computer Science
a78d8a21-881d-408e-bc55-bdf3d60f2aec,assessment,Computer Science
361653e4-6364-4c26-a0f7-1ff54d71375b,pedagogical,Computer Science
7577b607-c074-4060-b212-2395f38df670,prerequisites,Computer Science
714496ae-fe2d-43fa-bb77-51c791e9e0a0,figures,Computer Science
a1e65b88-ee4d-43b2-80db-283f091cc812,manage,Computer Science
c91d53b0-a429-47cb-937e-41e29acf8e9d,foray,Computer Science
de0f40a3-778d-4ad2-812b-51138b768e19,audience,Computer Science
fde7558b-225b-4d0e-bafc-474cf4df06e8,needs,Computer Science
06bde749-f71c-45db-aa55-8061c0221f24,humanities,Computer Science
da138828-5fe8-4c17-8497-b6ac91ba1feb,introductory,Computer Science
b6102d90-b8ee-48af-bfec-0aeae2be273e,elements,Computer Science
f0a21869-6ef4-43e9-9246-1fbfaefe2bd9,quantities,Computer Science
8aec8289-e729-42ee-aa05-37d48a5011cf,vast,Computer Science
b303c530-d6db-40de-a328-ccfe7a6ee89c,acquire,Computer Science
4de02704-3e14-4d94-ab6f-6b59b0c6dc46,majors,Computer Science
c6a0b049-6e77-4424-8995-b50ff905f4b9,solid,Computer Science
e9070d29-43b4-4935-9f4f-9e09a189c28f,supplementary,Computer Science
12f90208-190f-4b50-90c0-37f62eaabe29,discussion,Computer Science
4d5574d4-ede3-433e-9161-66dcc27d85bc,structure,Computer Science
d7cc0ede-ee93-41c9-a592-5425b33cfb99,graduates,Computer Science
d8300e8d-91aa-454c-a87b-345730aa5779,influx,Computer Science
0970f4a3-c2a2-4266-8c16-8012a8da1894,scripting,Computer Science
feb2df2f-cdbe-4a48-a795-d54e8f546806,stack,Computer Science
f1276863-7772-4146-afc5-8ffffbadd197,plementations,Computer Science
1ccce647-1547-43af-818e-5df55eb79525,insteadof,Computer Science
6bc6d754-1f0a-4838-bd61-05f51e98bcf1,integratedrdbms,Computer Science
d790066e-ff7d-4124-a506-bdc7fd83a9ac,rdbms,Computer Science
d2b06b14-07eb-4129-989f-3b611d2ff855,fast,Computer Science
b7dd904c-60c8-4f41-a403-6f33e185b414,cient,Computer Science
43e0a984-7abb-4036-9407-15bc134120d3,resilience,Computer Science
1ceab8d0-f6b3-4a17-b9c3-60fcc4a87fb5,theseissues,Computer Science
ac6fe663-1e3c-4993-9b20-dbcd7238a787,touse,Computer Science
cd61d2d1-9e14-42af-bf02-b628d65aaee2,thisnew,Computer Science
6e6cf1c6-7472-43a2-bd75-df7d5c491a79,duckdb,Computer Science
32fccfee-e58d-4184-a8b1-7aca73afd27d,class,Computer Science
e6108e07-cae1-44d8-ba65-f02e8ee7eeca,im,Computer Science
45a2b881-a858-4202-9413-5eb4611531b9,effi,Computer Science
96837d5c-b8f3-400d-95a4-00a18e221c8a,independent,Computer Science
797ade37-f2fa-42e0-89d8-8801aab37f60,usersin,Computer Science
2c500b9d-5dff-45ba-bd87-b733ffd014d8,w.r.tworkloads,Computer Science
8494eea3-c2b8-427a-9a90-3ec3b8367c89,cooperation,Computer Science
2f0bef2b-51eb-434e-80f4-d02187046d3b,ambiguity,Unspecified
477e97b3-f167-48e9-85aa-7f42219cab00,framing,Unspecified
99653265-755c-4906-90a8-cf1040a3c09f,innovative,Unspecified
d0094744-f3c2-489a-bc88-1fb4e39116ea,concrete,Unspecified
3d563215-baca-4764-8237-7d1616296c62,distinct,Unspecified
2e29e972-d1d9-4c02-9d77-476cd7cf20d3,tooling,Unspecified
09ad6b0d-cd44-4267-89ed-ffd4e0ffa93c,trajectories,Unspecified
864a6c8b-440a-4f97-b766-01c9d7b601f2,roles,Unspecified
31cdce10-a832-4c3f-bdf6-ba507ffe662f,retrospective,Unspecified
d52d3fe5-f90f-4245-8ac8-b62a050820e1,hope,Unspecified
4e4f05de-7a80-4994-9fec-3b6cad8ab376,contributions,Computer Science
9eabef08-d539-41bf-b183-28b2e36a0f71,insightfulstudies,Computer Science
15b4c721-7198-4b36-a8f4-00d430dc56bd,rolesin,Computer Science
bbfbe536-8678-4884-b7c1-d9a0b30ee2f9,sciencework,Computer Science
82fd0032-4e7e-43d3-af21-9b022777f9b6,andchallenges,Computer Science
6849aff4-121a-430e-a414-26cc3aa3044d,look,Computer Science
b2cbee84-5ac5-48d0-aed3-57d39f3b0fd3,crucial,Computer Science
04afbe5e-e412-49ab-a8dc-b5719a31b922,collective,Computer Science
d0627d6f-fd33-4a7a-9316-7bb56355503a,theformal,Computer Science
1c71f2fb-e0b9-4bbd-8d4f-ff468ad7fef6,sciencepipelines,Computer Science
3ab637c0-357a-4e78-acbc-6be71dff62a3,invisible,Computer Science
e4784c5d-9dff-4df5-b100-07274939ed6c,hurdle,Engineering
848faebc-0905-4aab-a780-82dd493f9f07,biggest,Engineering
5a0ab2a5-74e1-4ad6-af9b-eef0291c1897,road,Engineering
20b85b97-ccce-4c5f-b7dc-a60529f95e2b,elusive,Engineering
84d3ee2a-a319-4a8d-b5d1-bfb30c06dd6a,preparation,Engineering
8e7abd6c-f5c0-46c0-9e00-f1d88c2b3c1c,map,Engineering
df4d736c-c436-44d5-b587-34fd3f981648,responses,Engineering
1f8b4401-08d0-4f06-b505-c55743e522b0,college,Engineering
f4494f89-a0c8-49d8-8aba-3d53f9e6870c,race,Engineering
21f57df7-1aae-4fd7-bf9a-19bfcdb7b2eb,university,Engineering
feb17ce6-b600-491a-8d06-505236917e43,fewer,Engineering
000121c3-979f-45be-9be1-fdcbacf4663c,collegiate,Engineering
ca0d314f-3d27-430f-8553-6562da187150,administrators,Engineering
8f742546-0645-4b79-918f-5130fae3a336,landscape,Computer Science
7eec6996-0606-416a-8fd4-450be1559821,catchy,Engineering
5a617c87-89ce-4d62-9e3e-1ba028395777,appropriation,Engineering
5f069eb1-c7ad-4df6-b59f-44b7c2d4a364,presentation,Engineering
939a8019-bc20-4d41-8548-4e42bf71326a,centennial,Engineering
c22808b7-5ec5-4a06-a2cf-78200189ce52,activity,Engineering
2014f699-8946-48bb-b6c8-7e308cca4791,proposal,Engineering
123bafe6-827a-4af0-9c48-0d6d5cdc34ef,unrecognized,Engineering
6ea65edd-1655-45e9-98c6-ddf6c769bc1c,existence,Engineering
86695d41-41af-44a2-83e9-aff6394c1768,manner,Engineering
d93d51c2-6b0d-45b0-804f-f1fff51a8b50,reformation,Engineering
4a9946a3-44a6-421a-910e-c9fbefdf4f77,subject,Engineering
15dcf11c-1742-4653-ad52-d76194076fec,chambers,Engineering
37cbdf7f-b3d7-490d-9527-3164cb00b850,mit,Engineering
9bc66237-c007-4d1a-a352-a9024bf911a0,media,Engineering
1b6f81c1-c0a1-47d9-a74d-01b85dd455bf,initiative,Engineering
e67fee1c-65d7-48f4-adfe-709c39888367,way,Engineering
62f5159b-9d21-44c9-9d3a-cb77963a4b4f,phenomenon,Engineering
af533255-3ad5-4cd9-bb77-05935d2f302a,vision,Engineering
9ce196aa-f95d-4b50-82be-5652f4c13299,commentary,Engineering
e1206f8f-7638-405e-a2ae-39f22b5c65c6,able,Engineering
29b22445-22e9-496f-8bb3-f1131113e2bc,boundaries,Engineering
a93a133c-e6c9-4b6f-b9a6-817f041d1918,curricular,Engineering
2b41b48e-4197-4a5e-8bcf-6c3d467e4d28,breiman,Engineering
ef76ec3a-5a12-43a8-992b-05c0e26a061a,tukey,Engineering
35282aab-4179-4b5a-ab19-ea5c73959b00,moment,Engineering
b76060bc-c04a-422c-821f-92bfdd9d7d5c,matter,Engineering
a00556f4-1ed8-4245-aee8-008bfe44d6a4,statisticians,Engineering
70e8ba14-8534-4f7f-9e18-241d37379ede,superset,Engineering
2a0c743c-6f40-4002-9292-c1cec49f5394,intellectual,Engineering
dfc9cdb5-f800-45f0-8cb1-4da2a40baf8a,mere,Engineering
5b7bbc71-7cda-4378-9053-88e08329b28c,enlargement,Engineering
6dfc5394-ab8a-4425-867c-a406d4aa44ca,overlap,Engineering
0d11eed0-f002-4f80-a755-106ef23f5dd9,validity,Engineering
c212ec3f-1e6c-49c3-be3a-cd779df3d17b,envisioned,Engineering
5b97c2b9-1b34-43eb-9ef4-ad5e4e2e43a7,imminent,Engineering
5b099a67-d7ea-4615-ba0c-8678cf7e05fa,workshop,Engineering
342e387b-a0d2-4176-9f4e-3220e0891568,animals,History
758d7368-8141-4d98-80da-96c5189404e8,themes,History
9343d2a4-83d8-45d5-a3c4-c3af3d668e5f,dependencies,History
b407bcac-caaf-43ec-aa29-c7e52bd013c2,types,History
7a69d912-31ab-42f5-a05c-44a11cf82b1f,outbreak,History
4d002206-900f-45a1-a82d-ae50dbc26d66,diversity,History
3c9e7d74-cd6a-4a5f-ae3e-c4e200d667a7,modelling,History
5f3ecc1d-b5bd-4b4a-9b21-54326b165350,type,History
5d9bf556-f7fa-41eb-a052-34d97445c4ab,epidemic,History
f310abab-027a-4fbd-9973-8bc50679fd42,intervention,History
67a7c417-982b-4abb-91e9-8aae1583f7ac,plants,History
3f3426ec-45bb-4041-9c70-7708bc89a1a2,control,History
f00d94ea-e96e-4cd9-a62b-c8d73b6d9578,pathogens,History
b213c227-cc4e-4225-bc9b-bafd01f9f55c,operations,History
b588adea-5c01-44e7-b2d9-7e13b4ca9dbb,requirements,History
fa7d8f5d-9071-4fe5-bf37-6d6080217f5d,pathogen,History
28b03392-2a67-4f94-8195-90821b867a1c,History,History
7d9780af-1667-4799-b107-1d8e2e30de45,concern,History
7308b816-ade0-4e90-b71b-b615e0364df1,theme,History
3c1910ed-3f41-44a8-ab38-5beaa49d879d,forecasting,History
80366c42-b734-4c8a-b16e-ccdff28fdb58,outbreaks,History
616848de-8761-4d2c-9fe2-45bcecee3a8d,epidemics,History
0ab91342-f80b-49bd-adbf-c64d2b89dfe8,earlier,History
b3d93334-f263-4f39-8eb8-29c886ebe068,inter,History
30fd72f4-3e15-4f87-bf8b-c68e7642d28b,methodological,History
269a498b-6c25-41a6-8fba-7de3eb484666,backgrounds,Computer Science
3c4b1b32-d591-4b45-9705-61a2f93845cb,practitioner,Computer Science
906f5a0a-f6eb-40d5-9eb0-3629481da5b3,instructors,Computer Science
fc48a2ba-2251-4c75-8ae1-cdb1b0174efb,setup,Computer Science
b39aecdd-63d5-4156-9f35-0239414bd789,abstraction,Computer Science
2bf2b621-044a-46d6-8ea2-9b3b500aa94b,relevant,Computer Science
77f009a6-6fe3-4b9f-9a39-86f2940836a1,communication,Computer Science
f34daa28-6499-4398-82da-76982998f243,literacy,Computer Science
dcf7f130-82d9-439c-a2e5-c958e395b551,novices,Computer Science
a201326a-f4dc-4a2d-b92f-09da19af3c3b,expectations,Computer Science
31b60f21-96bd-4def-8464-a14b03282e6f,formal,Computer Science
efccf0d2-0466-4b49-9892-675721e9397d,workshops,Computer Science
ea93911d-52d6-444b-8d87-85642417037f,authenticity,Computer Science
29160c0a-e3b5-488a-ae4f-bf6addb08191,academia,Computer Science
45ca93bd-068b-4ac0-9b68-9a4b67ca8d1f,authentic,Computer Science
02224284-525a-4b40-a51f-a7d68c989891,like,Computer Science
f0e23a02-eedb-465a-8941-29a965bd06a9,systemds,Computer Science
16184c91-f217-44cd-b2ea-4b47d8c1d7c1,effort,Computer Science
a217f378-fd15-4692-a28e-fe639864040e,boundary,Computer Science
4b4574c5-838c-4825-8ad0-c48dd6d1cdb3,unnecessary,Computer Science
e1d75bc0-f6d1-4af1-a257-992a4c69f802,declarative,Computer Science
1512c3e0-12d2-4699-91cf-9a88d94a315a,manual,Computer Science
9583f8d8-f53a-4107-8a79-e96ef9a2554c,workloads,Computer Science
b736d270-32d2-4a80-9b67-a7ec3699525a,debugging,Computer Science
9941bc68-21ef-4090-9734-4d99b3e32fe7,lessons,Computer Science
d9d37f53-fcff-403d-bad1-29cf28c62c97,efficient,Computer Science
b312cd3b-2c75-4273-ab6c-585803cffd7b,deals,Computer Science
f4a16405-5467-49b0-b00d-b86189cafbae,underspecified,Computer Science
ba28ae1c-3e67-4abf-87dc-7316ccf4fc85,end,Computer Science
5d70bb57-1501-4750-a29d-c958c1bd6d89,crossing,Computer Science
3b1da10d-004e-48ba-9181-c05a0111baf9,syntax,Computer Science
f055e96c-95c9-45be-8c96-68763106b72c,specialized,Computer Science
afa03c04-2af2-41d9-9532-8da072a9aa30,preliminary,Computer Science
e0c1ee36-29e2-4e2e-80bb-045b1575f6de,Business,Business
37923173-675a-485e-a14d-a08d55ead889,adaptation,Unspecified
7f1b7472-b2d1-4dff-b0fa-2a43bea59f07,roadmap,Unspecified
72e8c2a5-2d71-4fcc-a350-6eae6bcfec59,rich,Unspecified
74286d5a-868d-4c5c-9f73-7b4ab33cc3af,promise,Unspecified
97eb3fcc-c8bf-4241-b3c8-85e606f488df,disciplinary,Unspecified
0acd138e-7a9c-49c4-b6d9-938b6eef6cb3,profound,Unspecified
d5c5fe08-3de8-4dd8-a7bb-5459a79f880f,environmental,Unspecified
6357e308-ac88-4fd6-b569-8cd59e4d14de,equal,Unspecified
85341502-5af9-456b-8772-bb50b0b7f91b,complexities,Unspecified
cb0527ec-0fde-473a-b23e-d9086432c72a,invitation,Unspecified
ee965af3-ad61-4e59-91c5-9bd5c12cd12d,cities,Unspecified
59a101dc-93d4-4c39-b2c3-f6b8b7e2af5d,tapestry,Unspecified
b8b01e5c-df21-4c0c-9d9e-18d3507920f0,meaning,Unspecified
8ae9cd6b-bf31-4918-b532-eb66919adb30,greater,Unspecified
05c56388-cd48-43ec-bc32-03c499525fcc,reasoning,Unspecified
2823cc13-6beb-4f22-b692-76f78597035e,deeper,Unspecified
ca017677-b1a6-4f8e-92ee-e365daead2ad,climate,Unspecified
9f0071ed-c020-488b-896a-a2e11b0bf647,area,Unspecified
faf69de1-920f-4cf0-b67e-44519712a550,hopes,Sociology
e30bebbb-27f0-4b94-97f1-cc90f0ec1ffe,hypotheses,Sociology
9697aaf3-5216-428a-adfe-713fa8cf157d,observations,Sociology
862632e3-9895-4b6f-8f30-1ae5fff3a00c,voters,Engineering
63719b4e-78a5-4a4e-b59f-c637d7cce0f1,consequences,Engineering
607006ba-3822-4f80-8b59-68e9e705021a,ethical,Engineering
71a89daa-9b55-4b97-b49c-3656a89c288b,warfare,Engineering
0511f6d2-9b6b-41db-be8f-add1ff344b09,bail,Engineering
74f66b2e-43e7-4e82-9ce6-41f5281845b4,sensor,Engineering
648a49fc-5c5e-4923-a33b-8032175cc30a,video,Engineering
7222192d-52db-42ac-89f8-620d4c252020,terrorism,Engineering
65434908-787b-4eda-8e43-64d296db9ebe,textual,Engineering
1288f816-bae9-45e6-b42c-d445edcd2e71,facilitate,Engineering
b661da87-43c6-45e2-abb3-327f9744e113,inferences,Engineering
7aa48a8e-ce1c-4ee1-a5be-48ec008bb9b3,cyber,Engineering
7f33e0ef-caf8-421d-838f-e20abfbf09ee,repercussions,Engineering
7929b6f7-5553-4f34-b2cc-21b158055253,causal,Engineering
57ff92cb-4d3f-44f8-a687-eefd76ea800b,predictions,Engineering
c16a2cfc-99c2-402a-a76e-d868ee7091cd,citizens,Engineering
fe07d845-40fd-43b9-b91b-05ce4559ed2c,medicine,Engineering
7e5b4a73-a79c-4729-ab12-163061041d32,precision,Engineering
a5201fd7-b79a-481c-815a-0fe465d8bd04,convoluted,Engineering
a43f0d22-02c7-4ce5-a248-c00e79edda49,administrative,Engineering
41c45f2f-e50a-4aae-b0bf-0cf377bbef5f,audio,Engineering
d8c0133e-26ce-445b-ab73-f680f90b24fc,competencies,Computer Science
f721c696-8c68-4618-9373-799fad99f994,manager,Computer Science
d85049c0-79b1-47c7-bccc-921e4f1044fa,logic,Computer Science
5503455a-51bf-4759-be5b-5f0198161f56,proposition,Computer Science
5addc69c-4665-4373-98b7-192cb7fbbe58,basis,Computer Science
b86fab43-55f4-4ad7-bba3-5f73eacf2318,databases,Computer Science
d42b74ef-ae95-45d2-97c3-b862fb7a16c3,final,Computer Science
9f66b52e-5010-4a8a-993b-050ec16147fc,identification,Computer Science
727b24da-42f8-4c6c-a297-7ed5fea057fe,database,Computer Science
761d606e-e0c1-411e-8c17-f87d1f3b31d0,librarians,Computer Science
1351d806-d265-449a-94f0-6906895caf5e,novelty,Computer Science
fedcb0ae-d759-4700-bf76-33e6c7cf3610,statistician,Computer Science
abb69a79-a165-4c7c-b779-e61ebc2aedea,condition,Computer Science
114dc486-ccd3-4ff4-be3f-a80c94fcb934,remarks,Computer Science
3d61d400-3aa6-4771-8847-80bccc14ce7b,programmer,Computer Science
085677ff-9ad1-4e88-a27a-fe3aca1082df,librarian,Computer Science
220cc948-87bd-4971-b48c-ec82b5b5153e,essay,Computer Science
7ed42c0f-ae6e-4c93-9fb1-81123fe62d16,retrieval,Computer Science
06e3cbe7-cc7b-4eed-bfb7-860b42d4674f,archives,Computer Science
bb29dc66-f457-44da-a3e7-aeed5358e506,method,Computer Science
584de74d-f82c-4361-9213-d780ff737841,factor,Computer Science
a5abce55-fcac-4caa-b908-449836b11bd3,librarianship,Computer Science
1a5ad60a-c02e-45ff-a36a-8cb79ce5f37d,volume,Medicine
80f293d9-ade5-4ae1-83c7-20c95e95b0f3,record,Medicine
eb712b6d-31a8-4bfe-8946-5a761196178d,scalability,Medicine
e02e9dee-8588-464c-b201-db787cb29169,nifi,Medicine
90bd1a36-202e-48b5-a5f4-4ecb5243912a,robust,Medicine
a7fe02fa-212a-47ec-b70c-f4d26ae161e9,hadoop,Medicine
d3301ca0-18c8-496e-bff3-32dcbff27fa0,continuous,Medicine
401c8a3c-fe1b-48e0-bbb4-fa42a0941c01,demands,Medicine
58f43345-7ef9-4d51-bbe6-b0bb7140774a,laboratory,Medicine
a75eac7e-851a-4ceb-b1c0-76cf36aad24e,biomedical,Medicine
f2e32dd3-1547-49d7-8a1e-73a1d3db2c59,delivery,Medicine
153e2672-b123-448d-83ad-a3d3e83cc6a6,apache,Medicine
9571b4c6-4150-42a1-bfd4-a31247eae54e,background,Medicine
e793ff44-9081-46f8-8005-e4432cc65bf7,downstream,Medicine
af6767ad-01b4-4565-ad4d-8c305d49fcef,advantage,Medicine
6c21f598-50d1-4334-a961-197a1cf32aad,experiential,Sociology
a27e11d4-d81a-4226-8158-bb27e833d2f5,special,Sociology
0b300e39-3421-4859-9dba-baca9605b9f0,expansive,Sociology
98ec5c8b-841c-4c0b-a72f-1046daedeaa8,calls,Sociology
53e03e35-f2bb-4635-b74e-3ac021692589,relationships,Sociology
0b352d21-4e64-4749-8b06-2832c23d789c,agentive,Sociology
f0f85ce5-ca3b-42c1-a5fd-f4e4e6f057be,communal,Sociology
cdfe6938-c47c-4087-a8a1-7df856f8a7ab,responsibility,Sociology
924a01e5-a990-4146-8464-d34a7e4a3aab,corresponding,Sociology
49ffff64-4b51-484a-bde7-5fe2d4f7fbbb,political,Sociology
4386dec5-d57a-43f5-90af-485de77d940d,contextual,Sociology
3ca7091b-622c-4e9f-9f3d-4adc02235f5e,utilitarian,Sociology
046ba265-cccb-475c-b2e1-d75519510a3b,embeddings,Sociology
a1da7be5-5f4e-4ccc-8f6a-118760f3302d,dimensions,Sociology
db64b1ec-d7b3-4f78-b4ab-eb23ba199895,aware,Sociology
f8041bcc-3d04-4d18-905a-7ad1b3b3d32f,conceptual,Sociology
87e85e22-2dca-46a5-a0d6-bd4faf6245a6,learners,Sociology
d3158b02-2868-44b1-9da4-e30da297d042,author,Computer Science
399fd5ad-a908-4ea5-9b63-765241e3e0e4,ontological,Computer Science
a4aadf90-5d42-4019-8214-9826c11d0275,experience,Computer Science
598c627a-7308-4ffe-9b02-4064f0a385df,volumes,Computer Science
dcef4be7-a0ad-456f-a5dd-edc4a0050000,attention,Computer Science
eb4935db-7ecf-472a-986c-e81929cd2ff9,disparate,Computer Science
81fb5580-2276-47e3-94c9-0d90936a17d2,machines,Computer Science
f516136a-d2bc-46d7-9d5b-f73a939be67d,disparity,Computer Science
b229d5f6-130e-46f0-86ef-dcd38aba2308,epistemological,Computer Science
50682bad-f178-4c5d-a2c4-f34aec457e6b,dialogue,Computer Science
29c9cb5d-dee7-4d47-bcd5-347f78a85802,lack,Computer Science
907b9a44-04ff-4456-adc1-751e7e562a08,conception,Computer Science
155cc90f-a729-40de-a946-85b82a655ff0,divide,Computer Science
d0c44e6e-eba8-423c-88f9-be9782b1068b,dividend,Computer Science
d17e53fa-92ab-4c97-8d1b-60e7e47c1411,educational,Computer Science
addef588-21c3-412c-acf0-e2a6a15e5d5d,integral,Geography
8f807949-b56b-40e7-b7fa-ca85efc39810,effects,Geography
d934fe02-578c-4cae-82f7-16ae8e19c342,summary,Geography
da4f182f-246a-4b71-9237-cbbdd10bd5db,contribution,Geography
2c7787fc-cf6d-41f8-8893-d9e34eb21ce7,joint,Geography
8a5032e3-6e41-462e-87e8-b7d196bdda67,foundations,Geography
c1be1881-f417-4397-8084-addccf4fa510,order,Geography
22e61a55-f0c8-4c9d-9c22-1e44bf43f8af,mainstreaming,Geography
04314b08-d2df-4c27-b223-410a83170591,routes,Geography
446d8149-055c-4b32-8104-86da818610bc,quantitative,Geography
95545ef5-c88c-4bf2-be7e-e1fe1190091b,urban,Geography
cfaf4923-bb51-4673-a4a5-3586a4bd0ac6,systematization,Geography
9f2dc991-da6d-43a2-9ecf-3376cd91ba19,socio,Geography
3c56193a-33ab-46d2-a0eb-c27f548c9bd2,infrastructures,Geography
04068587-16fe-4f5b-b7bf-f31589e47410,adequate,Geography
a51808bc-cb1d-4902-b8cb-ff32a593b6be,emissions,Geography
7592419d-f4ba-4e25-bf54-249b58e44ca0,metabolism,Geography
944d231c-c425-4ce3-a083-0a6b0f862720,Geography,Geography
d4479d82-3fc4-4103-944e-72fc177c8650,remote,Geography
f4025d66-39c4-4f87-99a4-fe4b9ab057ef,greenhouse,Geography
6e6f8360-9950-4782-85dd-f24e69d26d66,collections,Geography
4030792a-4cba-4b19-a179-c6426fadd8cd,weather,Geography
0bcd8371-67d5-4ec0-8c8a-3a578098f002,effect,Geography
2109fc5f-d61d-4c54-9af9-8c2362b67f69,comparability,Geography
9ccbbdd3-0edc-403c-8855-a9d85e19b99f,qualitative,Geography
19855552-5bc5-4eee-80e0-ed4fe20ac1ad,valuable,Geography
b19ddf84-2055-4f3b-9c70-393b034e4628,threats,Geography
ad7ae9dd-ff74-43e9-8d5a-6184abbc3d40,ambitious,Unspecified
4b0325a8-406a-4728-84ff-3915b652dbd5,agenda,Unspecified
f6225d47-95a0-44bb-81dd-0c58131434b3,geography,Unspecified
fe1835a2-26b2-4e03-a768-d046225aa291,explicit,Unspecified
d1e92c6d-5a8c-4eab-8d88-9a3b7e120890,controversial,Unspecified
7525cbe4-9cbb-448e-86a4-3a5056234605,geographic,Unspecified
e40c4419-7026-413b-aaf7-3d7ecd7a4793,geographical,Unspecified
d1c56508-1d9a-440a-b5b0-4961fd211625,production,Unspecified
e3cdee45-80cd-4260-8d27-6be9b680b051,acute,Unspecified
f9d6a8ac-d1b7-4cda-b872-d938c5b34d6a,desirable,Unspecified
ed3d5469-71be-4516-a13e-a4255e3617a5,epistemology,Unspecified
a8a8cc28-22a7-4407-9514-4240c77b303b,sustained,Business
7c1ce089-ec53-4f77-8b13-81eeedbc7e54,inclusive,Business
39f7a5b5-1d9d-4c9d-8222-8154a9df6da3,well‐being,Business
ebbec565-71f5-4cb1-ab97-532a2f11dab5,improvement,Business
80f80268-93e9-4ed0-92b4-f3f601ff3a6d,investment,Business
0bb6a915-5af3-440e-b9d5-e0c90c0ba502,expert,Computer Science
028f00aa-9450-43cd-bbbe-fe2b11c29b89,failure,Computer Science
b8497379-f453-4d2e-bf37-f992f652bd5d,observational,Computer Science
fd879f47-41a6-4bae-8dfa-38d7fd2acd36,assumptions,Computer Science
cc167ce7-12be-4f3c-99ec-3a97340471e9,counterfactual,Computer Science
f7a1ab57-2359-4857-85fc-02af1dd05933,historic,Computer Science
3dfdda54-8805-4bb8-bb2e-390e7cd12bca,misunderstandings,Computer Science
7e32cb0e-5823-4136-9e52-27ebae9c8aad,description,Computer Science
84961ada-fdd5-46da-85ae-3a857f8643c4,good,Computer Science
b92aadc1-6681-4a0a-ac95-a157c6658242,widespread,Computer Science
c08907ec-b82c-463c-8c10-248a31e0d51f,objective,Computer Science
f25d8084-7673-4c27-9044-22d50e26aee5,textbook,Unspecified
