start_id,end_id,corresponding_author
1878858,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
1748453,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
1757686,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
2066846163,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
79319073,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
7407598,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
80146493,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
2064178966,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
1740640,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
3312796,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
2606482,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
2117082561,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
1695376,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
2233817,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
1681095,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
143940091,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
79670275,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
143719774,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
3349721,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
2203136583,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
80778122,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
1789263,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
145231083,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
1804144,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
152652975,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
145049129,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
144200398,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
122037620,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
1918046,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
1975476,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
1678829,2f972d51b7c1ee4a422b9c458ac373ddd3b722ea,False
2107976569,fb566f2001e44a65433fb7cc2eb7bcf6513a7db8,True
1380506031,fb566f2001e44a65433fb7cc2eb7bcf6513a7db8,False
144008442,08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,True
36838735,08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,False
51906013,08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,False
1445301871,08468bac470e5c2cbbd2b66e8e7cf2ab65f38e02,False
2548167,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,True
3119819,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
1986735,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
1707756,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
144205696,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
143669775,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
145072875,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
1726428,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
2107978833,e1c8f86668d3e37e430f187b7fd91d1643a0a0ff,False
2781539,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,True
1722400,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2341622,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2105998204,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
49702692,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
153468945,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
101251726,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
1708269,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2059337676,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
2598812,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
7934073,bf12943b1862cbdf556ba1ddcdbc685d4f38a6c3,False
87122962,ffdb6039a5d82f8edd70b2d177074c2f2c89e97f,True
2424441,6bec0106bebc93fc30ec47af9779d7e327639034,True
2288483979,0a4b3c33e830d8cde364443a52e673c2c07dcfe8,True
2023104672,fe5e345b7f027633cff866ba9a4d4e85af7e9448,True
1573677884,fe5e345b7f027633cff866ba9a4d4e85af7e9448,False
122764317,fe5e345b7f027633cff866ba9a4d4e85af7e9448,False
1397413838,fe5e345b7f027633cff866ba9a4d4e85af7e9448,False
3265714,82e1e8b222aeaca19d45375b31fdc825d1a821b8,True
2190326370,82e1e8b222aeaca19d45375b31fdc825d1a821b8,False
2070105034,02c3f4c16d85825727f0cfaa7eae91547a49fbf1,True
1697955,02c3f4c16d85825727f0cfaa7eae91547a49fbf1,False
2472607,63288534c93f8854a34e5511d9171c5f71ec2886,True
9705767,63288534c93f8854a34e5511d9171c5f71ec2886,False
1722393,63288534c93f8854a34e5511d9171c5f71ec2886,False
21845095,8dd4e1d29e21f0d7ea77f15754a1df2d1ddaf000,True
21683857,8dd4e1d29e21f0d7ea77f15754a1df2d1ddaf000,False
21821453,8dd4e1d29e21f0d7ea77f15754a1df2d1ddaf000,False
144458815,8dd4e1d29e21f0d7ea77f15754a1df2d1ddaf000,False
1711320,f5dfff2fcc0782bd3e5805a6f824674353400fb9,True
2652412,f5dfff2fcc0782bd3e5805a6f824674353400fb9,False
2742508,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,True
2141958,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
1686321,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
144374835,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
2695294,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
145001528,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
2086209119,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
2364443,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
25770850,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
9395892,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
145919235,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
2274943,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
3416273,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
2892135,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
2070914382,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
1397042707,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
2527443,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
1708576,00a2aeb87287d59eaf118e96f0cdbb622a7fec42,False
3161629,d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,True
2038224,d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,False
145955549,d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,False
41018505,d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,False
4262822,d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,False
1414068195,d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,False
5883735,d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,False
1397292835,d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,False
2716301,d982b20b110fcbc0968bb15779f3ab9bcf19d7d0,False
40051261,fd1ce8caf8b2f79d93927d62878e44d3ca05a45f,True
1864827,fd1ce8caf8b2f79d93927d62878e44d3ca05a45f,False
2126608,fd1ce8caf8b2f79d93927d62878e44d3ca05a45f,False
4703089,fd1ce8caf8b2f79d93927d62878e44d3ca05a45f,False
39276324,fd1ce8caf8b2f79d93927d62878e44d3ca05a45f,False
2911330,fd1ce8caf8b2f79d93927d62878e44d3ca05a45f,False
6454443,6dbcc8b895dc4cfcdbeef2f40df2d359430c63de,True
17888407,6dbcc8b895dc4cfcdbeef2f40df2d359430c63de,False
4778970,6dbcc8b895dc4cfcdbeef2f40df2d359430c63de,False
145032158,6dbcc8b895dc4cfcdbeef2f40df2d359430c63de,False
1398092385,6dbcc8b895dc4cfcdbeef2f40df2d359430c63de,False
66053198,59a15d402c58700a36530310940ebb55b61b5fa7,True
3347943,59a15d402c58700a36530310940ebb55b61b5fa7,False
2077231769,e61b4479872ed8dbbea3786a17072fdd5c31f10a,True
69907671,e61b4479872ed8dbbea3786a17072fdd5c31f10a,False
72123668,3dfef91427af4649632d527f92775d34cb1b95a5,True
71721856,3dfef91427af4649632d527f92775d34cb1b95a5,False
2115773852,3dfef91427af4649632d527f92775d34cb1b95a5,False
5218003,3cd521b5e249ee11d6991c66167f2561c1f9dc8b,True
32682543,3cd521b5e249ee11d6991c66167f2561c1f9dc8b,False
2053956592,3cd521b5e249ee11d6991c66167f2561c1f9dc8b,False
2150299143,3cd521b5e249ee11d6991c66167f2561c1f9dc8b,False
2076368657,f0220044ffd26da17a3bb90508fd3430b6e1d6cf,True
120084866,f0220044ffd26da17a3bb90508fd3430b6e1d6cf,False
66529848,7ef882c911a59e749145f0280577715541c88f22,True
2174616,e07e835944576cba7218abf6fb8b3c02e23b6942,True
2862341,e07e835944576cba7218abf6fb8b3c02e23b6942,False
144750091,e07e835944576cba7218abf6fb8b3c02e23b6942,False
65922016,191e7d86e995560602853aacbc08fda8ae4b6cbc,True
3222784,191e7d86e995560602853aacbc08fda8ae4b6cbc,False
2286779867,62de964795b3b71f6010b284212e9c572b21b12e,True
39553782,62de964795b3b71f6010b284212e9c572b21b12e,False
2286796666,62de964795b3b71f6010b284212e9c572b21b12e,False
30938421,15fdb128139282fcc0b158972c509bb00da56a7a,True
30493934,15fdb128139282fcc0b158972c509bb00da56a7a,False
69031959,12dcaf154a8a72769646f9299d5c466667e1a367,True
70028211,12dcaf154a8a72769646f9299d5c466667e1a367,False
7446050,c303542ec9e91ad6e83e0644790435d12833a33e,True
2054439865,c303542ec9e91ad6e83e0644790435d12833a33e,False
1405909475,c303542ec9e91ad6e83e0644790435d12833a33e,False
145850309,c303542ec9e91ad6e83e0644790435d12833a33e,False
4507303,c303542ec9e91ad6e83e0644790435d12833a33e,False
49559839,c303542ec9e91ad6e83e0644790435d12833a33e,False
2729620,c303542ec9e91ad6e83e0644790435d12833a33e,False
152152335,01dda7d592b7346de816d50a3a6ec72645b829fc,True
8565142,01dda7d592b7346de816d50a3a6ec72645b829fc,False
31707454,01dda7d592b7346de816d50a3a6ec72645b829fc,False
12589936,01dda7d592b7346de816d50a3a6ec72645b829fc,False
144427131,01dda7d592b7346de816d50a3a6ec72645b829fc,False
2065759766,bc2f2a5cc55fb1c4555e31b42aaabf540c4e8451,True
2280741,bc2f2a5cc55fb1c4555e31b42aaabf540c4e8451,False
2765685,0c8af5847f28cc9a267571ab45b826dc83b56cb2,True
3317624,d448a33c77562dd0bc001da91336a0160a141272,True
31888332,60307d0a08b59c3b3142f01a791f73442653c633,True
2070105034,92fd538d1e3a69ac3bd435623244ef8978fb4bbe,True
1697955,92fd538d1e3a69ac3bd435623244ef8978fb4bbe,False
39290791,cb298f36b0ef7f83db27c3f1b23e7725c1274ba6,True
35089933,cb298f36b0ef7f83db27c3f1b23e7725c1274ba6,False
1682415,cb298f36b0ef7f83db27c3f1b23e7725c1274ba6,False
46515606,2faa1bbb65b1e324ffa8b919877e1349d0c97ca0,True
2079157078,2faa1bbb65b1e324ffa8b919877e1349d0c97ca0,False
3317624,12bbe911851d4831f2dc533ad7fe31486586a384,True
65922016,12bbe911851d4831f2dc533ad7fe31486586a384,False
2070105034,af84ff9828e212a599acc95c38bcd2149665a16b,True
1697955,af84ff9828e212a599acc95c38bcd2149665a16b,False
36187161,fefe278128fadba4a63baa9b8479d2740fa0e0f3,True
84443225,fefe278128fadba4a63baa9b8479d2740fa0e0f3,False
2285398430,a8bcb0fa5bd28b87943d99a8d9960d13d9c67d35,True
66095908,a8bcb0fa5bd28b87943d99a8d9960d13d9c67d35,False
7623869,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,True
144604924,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,False
7531964,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,False
5403432,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,False
2525146,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,False
3829487,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,False
2550579,a446bbe67eb287d9e0801fc92b7b0a0a2f19b1f9,False
3124491,7ea56351817ae57f93fd6a04c58539fdf9759ec7,True
1403596516,7ea56351817ae57f93fd6a04c58539fdf9759ec7,False
1398901212,7ea56351817ae57f93fd6a04c58539fdf9759ec7,False
1893645,8a9a4996ede8a04fb562b824ae978751c11c9108,True
1954709,8a9a4996ede8a04fb562b824ae978751c11c9108,False
2669688,8a9a4996ede8a04fb562b824ae978751c11c9108,False
2113483280,088fa965485babd4b38f846743605ad16ed24729,True
145007156,088fa965485babd4b38f846743605ad16ed24729,False
1719656,088fa965485babd4b38f846743605ad16ed24729,False
1694224,088fa965485babd4b38f846743605ad16ed24729,False
1694339,088fa965485babd4b38f846743605ad16ed24729,False
3005971,088fa965485babd4b38f846743605ad16ed24729,False
3253916,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,True
114919270,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,False
2413442,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,False
2071819069,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,False
2768028,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,False
2153012390,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,False
3304816,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,False
48446759,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,False
37037209,4c7bfa933c11c7a802c2fa9c1dc475dba36a2bd5,False
2111539137,f2ec23bfa99e582f2f96d65d411e06666a5860a8,True
33607208,f2ec23bfa99e582f2f96d65d411e06666a5860a8,False
25670161,f2ec23bfa99e582f2f96d65d411e06666a5860a8,False
3348955,f2ec23bfa99e582f2f96d65d411e06666a5860a8,False
3210889,f2ec23bfa99e582f2f96d65d411e06666a5860a8,False
46877262,f2ec23bfa99e582f2f96d65d411e06666a5860a8,False
144086987,f2ec23bfa99e582f2f96d65d411e06666a5860a8,False
9110576,ef41b8874c936133c687b7e9f6309dbbf45d804a,True
3493805,ef41b8874c936133c687b7e9f6309dbbf45d804a,False
144477172,7c1bb3f136310d95e4732da60d6130d7eb4a7fc5,True
66095908,7c1bb3f136310d95e4732da60d6130d7eb4a7fc5,False
2069824882,cca2b641ab7433209e7eb1e924e4ea31292a7477,True
145251954,cca2b641ab7433209e7eb1e924e4ea31292a7477,False
2422996,cca2b641ab7433209e7eb1e924e4ea31292a7477,False
5060612,cca2b641ab7433209e7eb1e924e4ea31292a7477,False
144603086,cca2b641ab7433209e7eb1e924e4ea31292a7477,False
2729620,cca2b641ab7433209e7eb1e924e4ea31292a7477,False
2697598,4d77cbb83ff2eb85e52a455e95e7a09c440e5ccd,True
145856759,4d77cbb83ff2eb85e52a455e95e7a09c440e5ccd,False
145340803,4d77cbb83ff2eb85e52a455e95e7a09c440e5ccd,False
3221118,96fce12309b0b3a9a4d3f7200f16ff704bf38284,True
2311613,96fce12309b0b3a9a4d3f7200f16ff704bf38284,False
144995907,4b190f29fdfd9d9c33491dccc9de7c24af9b74f7,True
1731453,4b190f29fdfd9d9c33491dccc9de7c24af9b74f7,False
144106863,4b190f29fdfd9d9c33491dccc9de7c24af9b74f7,False
2071375189,8c24601d94997f4254d44026df77e861b4231eac,True
2074101437,8c24601d94997f4254d44026df77e861b4231eac,False
2053781980,8c24601d94997f4254d44026df77e861b4231eac,False
3215011,6bf743f12612eefe748f0ee66c71057f0ce8b2bb,True
2115952574,6bf743f12612eefe748f0ee66c71057f0ce8b2bb,False
2565389,6bf743f12612eefe748f0ee66c71057f0ce8b2bb,False
2578936,6bf743f12612eefe748f0ee66c71057f0ce8b2bb,False
3284230,6bf743f12612eefe748f0ee66c71057f0ce8b2bb,False
2176094,6bf743f12612eefe748f0ee66c71057f0ce8b2bb,False
2058163,6bf743f12612eefe748f0ee66c71057f0ce8b2bb,False
2297068,6bf743f12612eefe748f0ee66c71057f0ce8b2bb,False
144042512,6bf743f12612eefe748f0ee66c71057f0ce8b2bb,False
2115707275,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,True
48884177,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
2924979,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
1380924278,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
3168127,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
2207598,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
145687763,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
40299241,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
5568427,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
145366645,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
47383175,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
2058163,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
2716703,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
1979856,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
2297068,2b4ec96f0c04ea205d3d9ce25c77986d6766ee4c,False
2245611729,0099389bdab89755e33780a15d9206e11cfbddd2,True
2288911787,0099389bdab89755e33780a15d9206e11cfbddd2,False
2288911380,0099389bdab89755e33780a15d9206e11cfbddd2,False
34432300,d73ff43391d6dc05a907bf6bbb7ecae04e240efc,True
3070250,d73ff43391d6dc05a907bf6bbb7ecae04e240efc,False
2312376,de7cff83dfd2e7ffe6286f52adc13a76dbe16c67,True
143750022,c18a42a27ec5e2f7b9579267031d326a27fa6cb3,True
144136533,c18a42a27ec5e2f7b9579267031d326a27fa6cb3,False
3172036,05bbc3079659d6990aa90d24564c4656202755c6,True
144052289,05bbc3079659d6990aa90d24564c4656202755c6,False
2405143,05bbc3079659d6990aa90d24564c4656202755c6,False
2592074,05bbc3079659d6990aa90d24564c4656202755c6,False
31697564,05bbc3079659d6990aa90d24564c4656202755c6,False
2288022262,05bbc3079659d6990aa90d24564c4656202755c6,False
47080317,05bbc3079659d6990aa90d24564c4656202755c6,False
2453556,5e63e47cb3386b032ec43a92ce5980466228c761,True
1737249,5e63e47cb3386b032ec43a92ce5980466228c761,False
2792046,5e63e47cb3386b032ec43a92ce5980466228c761,False
2265547868,5e63e47cb3386b032ec43a92ce5980466228c761,False
50499227,5e63e47cb3386b032ec43a92ce5980466228c761,False
144161012,5e63e47cb3386b032ec43a92ce5980466228c761,False
2238713320,527c2be12d95c8a95e9eb9ed8714df59cd4eb4c5,True
7775158,527c2be12d95c8a95e9eb9ed8714df59cd4eb4c5,False
2242851745,527c2be12d95c8a95e9eb9ed8714df59cd4eb4c5,False
48593676,527c2be12d95c8a95e9eb9ed8714df59cd4eb4c5,False
2242842819,527c2be12d95c8a95e9eb9ed8714df59cd4eb4c5,False
49069169,984572ffe791b5340bf0b3a7e2e049cbfdb808e2,True
39144781,984572ffe791b5340bf0b3a7e2e049cbfdb808e2,False
34672782,984572ffe791b5340bf0b3a7e2e049cbfdb808e2,False
2116583984,d50eb299d0ce9024cab0483556572d3eaf466c8e,True
3026436,d50eb299d0ce9024cab0483556572d3eaf466c8e,False
152703565,d50eb299d0ce9024cab0483556572d3eaf466c8e,False
1711320,d873ca587904ee6c1823a78995f77cee849e4c9f,True
2652412,d873ca587904ee6c1823a78995f77cee849e4c9f,False
1724528,d873ca587904ee6c1823a78995f77cee849e4c9f,False
35321901,a01a325c6f0e63146e7161d55f9b8e4a43df760e,True
35328810,a01a325c6f0e63146e7161d55f9b8e4a43df760e,False
116910680,65d8b3c080ccc3d3f0e354a4a307d778932cb441,True
1784721,65d8b3c080ccc3d3f0e354a4a307d778932cb441,False
2077377422,e4a5541d7dfb7cb11ca0ff86f840da540a2140b9,True
1680372,e4a5541d7dfb7cb11ca0ff86f840da540a2140b9,False
1764469,e4a5541d7dfb7cb11ca0ff86f840da540a2140b9,False
2109982288,28a697d97e51bed8afd01f89d28c25e8e5c65360,True
2153627849,28a697d97e51bed8afd01f89d28c25e8e5c65360,False
1412328163,9d6df0c771cd88153705f7822e5b70765bd75321,True
2456852,9d6df0c771cd88153705f7822e5b70765bd75321,False
1403596516,9d6df0c771cd88153705f7822e5b70765bd75321,False
145309512,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,True
143665718,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
1781989,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
37740224,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
2109634458,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
1759389,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
2069849469,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
2082156675,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
1945425739,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
1776622,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
1797488,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
1768841,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
144579085,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
1755163,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
38019464,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
1793304,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
1784548,55d5dcd9f042ef5ea40b6d0f7eff75df254b99d6,False
1711320,8df07e1dc23ea017ad417784895363aa598752f4,True
2652412,8df07e1dc23ea017ad417784895363aa598752f4,False
144477172,0c4b25139e57bdd1ea86e872906deadcf9053764,True
66095908,0c4b25139e57bdd1ea86e872906deadcf9053764,False
69041754,0c4b25139e57bdd1ea86e872906deadcf9053764,False
121592623,0c4b25139e57bdd1ea86e872906deadcf9053764,False
2064484968,0c4b25139e57bdd1ea86e872906deadcf9053764,False
3150041,473a4d94774b4f46219348d9b3c14dc6fd7c2f21,True
144602334,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c,True
67016846,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c,False
2146553512,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c,False
2144613377,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c,False
2111098362,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c,False
1805563,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c,False
2141082332,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c,False
2055847396,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c,False
49794760,2a0dbd60f1f3f76f16b73cd14dcfb9a33e298a2c,False
2239081951,f431475390a0a19b2fde1eb6e6b360c438b44968,True
2244779135,f431475390a0a19b2fde1eb6e6b360c438b44968,False
2263419030,f431475390a0a19b2fde1eb6e6b360c438b44968,False
2263410560,f431475390a0a19b2fde1eb6e6b360c438b44968,False
2253948968,f431475390a0a19b2fde1eb6e6b360c438b44968,False
2108712556,f431475390a0a19b2fde1eb6e6b360c438b44968,False
2263418933,f431475390a0a19b2fde1eb6e6b360c438b44968,False
2245544784,f431475390a0a19b2fde1eb6e6b360c438b44968,False
69577074,ff1934a103c32b8214e346047459f50039f78017,True
2942661,ff1934a103c32b8214e346047459f50039f78017,False
69410389,ff1934a103c32b8214e346047459f50039f78017,False
2075749391,76b85069c84056ef5b412e0c540250a4ecaa8ef3,True
9356157,76b85069c84056ef5b412e0c540250a4ecaa8ef3,False
2109669495,76b85069c84056ef5b412e0c540250a4ecaa8ef3,False
46224262,f2f51a5f1e2edface850ff423536091f5d344ab0,True
1743533,f2f51a5f1e2edface850ff423536091f5d344ab0,False
1711320,b5f95887c3f0998906841b84e03fe1e99422bbab,True
2652412,b5f95887c3f0998906841b84e03fe1e99422bbab,False
1477657524,f99f099427d81978706373c3b5022726b03d2607,True
2056894950,f99f099427d81978706373c3b5022726b03d2607,False
1982425,c5ee3dde6eca0eafa53919b423dd94abae9e6573,True
2084659,c5ee3dde6eca0eafa53919b423dd94abae9e6573,False
2269907186,b4c06d1040185de46805041f8c5977bee7ac6e5c,True
46254662,b987db72959e565266dab809dd6965a29f72846f,True
3136944,b987db72959e565266dab809dd6965a29f72846f,False
32716598,b987db72959e565266dab809dd6965a29f72846f,False
1711320,e51fe5e9f39538a4b936a99ffa11a12f9c27c967,True
2652412,e51fe5e9f39538a4b936a99ffa11a12f9c27c967,False
2110893031,df0926379fa3d34d99a12be72148dbc9cabcd529,True
1716043,df0926379fa3d34d99a12be72148dbc9cabcd529,False
144477172,8e974bfd6b38bdda9946c6be59bdc8415a895873,True
66095908,8e974bfd6b38bdda9946c6be59bdc8415a895873,False
2064484968,8e974bfd6b38bdda9946c6be59bdc8415a895873,False
121592623,8e974bfd6b38bdda9946c6be59bdc8415a895873,False
69041754,8e974bfd6b38bdda9946c6be59bdc8415a895873,False
2471612,059f5771d19fe395f3b6d69dc4bafa22152ff1d7,True
2346692,059f5771d19fe395f3b6d69dc4bafa22152ff1d7,False
2717814,059f5771d19fe395f3b6d69dc4bafa22152ff1d7,False
21234404,6add25af24f567d9508f4b1f4fd7620d0b752e69,True
2936523,6add25af24f567d9508f4b1f4fd7620d0b752e69,False
1397800033,cd461d873b39f434a5171622166eb719f1d6e5d1,True
144996383,cd461d873b39f434a5171622166eb719f1d6e5d1,False
16531685,c0985494b16273b1c18847675340001fbcd9f7e7,True
2115378056,c0985494b16273b1c18847675340001fbcd9f7e7,False
2996164,c0985494b16273b1c18847675340001fbcd9f7e7,False
41203977,74316800076e912c776d4a4aa870cfe8c5fa2063,True
1750036,74316800076e912c776d4a4aa870cfe8c5fa2063,False
144451975,74316800076e912c776d4a4aa870cfe8c5fa2063,False
3272798,74316800076e912c776d4a4aa870cfe8c5fa2063,False
2956683,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,True
2285301474,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
2412941,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
145460781,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
39517703,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
2145739706,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
2078394,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
3048429,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
49884811,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
145841365,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
2055146425,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
1697324,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
35059954,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
2902641,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
1396822962,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
144490288,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
2805081,b58e98029d53d69ccc7089dca7b01bf050b5ad2b,False
2145948766,2d34c2d4ab26d5b9f901dd9c57f9acf0dad079c6,True
1747102,2d34c2d4ab26d5b9f901dd9c57f9acf0dad079c6,False
40199213,2d34c2d4ab26d5b9f901dd9c57f9acf0dad079c6,False
