START_ID,END_ID,conferenceChair,reviewPolicy
768b87bb-8a18-4d9c-a161-4d483c776bcf,49857655.0,Pamela Wood,4
768b87bb-8a18-4d9c-a161-4d483c776bcf,2553511.0,Pamela Wood,4
167fa0ca-e88a-4ef7-a16f-bc66c457c806,144683061.0,Tracy Wood,4
167fa0ca-e88a-4ef7-a16f-bc66c457c806,2856207.0,Tracy Wood,4
167fa0ca-e88a-4ef7-a16f-bc66c457c806,33791144.0,Tracy Wood,4
167fa0ca-e88a-4ef7-a16f-bc66c457c806,1680372.0,Tracy Wood,4
78a7fbcc-41c5-4258-b633-04b8637d4a9f,144341429.0,David Cooper,3
78a7fbcc-41c5-4258-b633-04b8637d4a9f,144440084.0,David Cooper,3
78a7fbcc-41c5-4258-b633-04b8637d4a9f,49421615.0,David Cooper,3
768b87bb-8a18-4d9c-a161-4d483c776bcf,3141411.0,David Moore,4
768b87bb-8a18-4d9c-a161-4d483c776bcf,3218124.0,David Moore,4
768b87bb-8a18-4d9c-a161-4d483c776bcf,2093956767.0,David Moore,4
768b87bb-8a18-4d9c-a161-4d483c776bcf,47330346.0,David Moore,4
37275deb-3fcf-4d16-ae77-95db9899b1f3,1762083.0,Emily Whitehead,5
37275deb-3fcf-4d16-ae77-95db9899b1f3,1840069078.0,Emily Whitehead,5
37275deb-3fcf-4d16-ae77-95db9899b1f3,5883735.0,Emily Whitehead,5
37275deb-3fcf-4d16-ae77-95db9899b1f3,34243620.0,Emily Whitehead,5
37275deb-3fcf-4d16-ae77-95db9899b1f3,4703089.0,Emily Whitehead,5
167fa0ca-e88a-4ef7-a16f-bc66c457c806,2288483979.0,Frederick Bell,3
167fa0ca-e88a-4ef7-a16f-bc66c457c806,1785006.0,Frederick Bell,3
167fa0ca-e88a-4ef7-a16f-bc66c457c806,66368615.0,Frederick Bell,3
167fa0ca-e88a-4ef7-a16f-bc66c457c806,1399205325.0,Stacey Maldonado,5
167fa0ca-e88a-4ef7-a16f-bc66c457c806,2058906182.0,Stacey Maldonado,5
167fa0ca-e88a-4ef7-a16f-bc66c457c806,144070372.0,Stacey Maldonado,5
167fa0ca-e88a-4ef7-a16f-bc66c457c806,1815350.0,Stacey Maldonado,5
167fa0ca-e88a-4ef7-a16f-bc66c457c806,1768236.0,Stacey Maldonado,5
d9720b90-d60b-48bc-9df8-87a30b9a60dd,2070140.0,Raymond Pearson,3
d9720b90-d60b-48bc-9df8-87a30b9a60dd,2148761004.0,Raymond Pearson,3
d9720b90-d60b-48bc-9df8-87a30b9a60dd,2151486013.0,Raymond Pearson,3
a8f26d13-e373-4e48-b57b-ef89bf48f4db,2109961337.0,April Valenzuela,5
a8f26d13-e373-4e48-b57b-ef89bf48f4db,2176094.0,April Valenzuela,5
a8f26d13-e373-4e48-b57b-ef89bf48f4db,2162817.0,April Valenzuela,5
a8f26d13-e373-4e48-b57b-ef89bf48f4db,1679990969.0,April Valenzuela,5
a8f26d13-e373-4e48-b57b-ef89bf48f4db,121408435.0,April Valenzuela,5
768b87bb-8a18-4d9c-a161-4d483c776bcf,2669688.0,Connor White,3
768b87bb-8a18-4d9c-a161-4d483c776bcf,119726475.0,Connor White,3
768b87bb-8a18-4d9c-a161-4d483c776bcf,1401199356.0,Connor White,3
41bf9ed3-85b3-4c90-b015-150e31690253,49696663.0,Deanna Jackson,3
41bf9ed3-85b3-4c90-b015-150e31690253,2715187.0,Deanna Jackson,3
41bf9ed3-85b3-4c90-b015-150e31690253,,Deanna Jackson,3
47e4f61e-9b0e-431f-bd17-e534b53c655b,35647882.0,Catherine Graham,5
47e4f61e-9b0e-431f-bd17-e534b53c655b,90839159.0,Catherine Graham,5
47e4f61e-9b0e-431f-bd17-e534b53c655b,2427813.0,Catherine Graham,5
47e4f61e-9b0e-431f-bd17-e534b53c655b,144070372.0,Catherine Graham,5
47e4f61e-9b0e-431f-bd17-e534b53c655b,2074101437.0,Catherine Graham,5
e6904c24-9546-4135-8344-e3999e375558,2286651313.0,Melanie Nelson,3
e6904c24-9546-4135-8344-e3999e375558,2109798334.0,Melanie Nelson,3
e6904c24-9546-4135-8344-e3999e375558,144061974.0,Melanie Nelson,3
78a7fbcc-41c5-4258-b633-04b8637d4a9f,144085315.0,Cynthia Espinoza,5
78a7fbcc-41c5-4258-b633-04b8637d4a9f,145841365.0,Cynthia Espinoza,5
78a7fbcc-41c5-4258-b633-04b8637d4a9f,100653750.0,Cynthia Espinoza,5
78a7fbcc-41c5-4258-b633-04b8637d4a9f,2214806.0,Cynthia Espinoza,5
78a7fbcc-41c5-4258-b633-04b8637d4a9f,2101820.0,Cynthia Espinoza,5
dea8d7a8-c89e-4de9-bde3-0787594a055f,2144613377.0,Jeffery Davis,5
dea8d7a8-c89e-4de9-bde3-0787594a055f,2058906182.0,Jeffery Davis,5
dea8d7a8-c89e-4de9-bde3-0787594a055f,38859783.0,Jeffery Davis,5
dea8d7a8-c89e-4de9-bde3-0787594a055f,1740640.0,Jeffery Davis,5
dea8d7a8-c89e-4de9-bde3-0787594a055f,39268366.0,Jeffery Davis,5
41bf9ed3-85b3-4c90-b015-150e31690253,144891282.0,Joseph Lam,4
41bf9ed3-85b3-4c90-b015-150e31690253,2051758169.0,Joseph Lam,4
41bf9ed3-85b3-4c90-b015-150e31690253,90135336.0,Joseph Lam,4
41bf9ed3-85b3-4c90-b015-150e31690253,66680362.0,Joseph Lam,4
768b87bb-8a18-4d9c-a161-4d483c776bcf,1947387.0,Bryan Ellis,3
768b87bb-8a18-4d9c-a161-4d483c776bcf,144613163.0,Bryan Ellis,3
768b87bb-8a18-4d9c-a161-4d483c776bcf,144096985.0,Bryan Ellis,3
f8e3f8d0-0f40-48c0-b3c0-0c540237b859,2312376.0,Stacey Tran,3
f8e3f8d0-0f40-48c0-b3c0-0c540237b859,40632644.0,Stacey Tran,3
f8e3f8d0-0f40-48c0-b3c0-0c540237b859,40599257.0,Stacey Tran,3
30a8645d-22d4-42e2-b3f6-304bf4ce3a02,2150913700.0,Kayla Schroeder,3
30a8645d-22d4-42e2-b3f6-304bf4ce3a02,2027458.0,Kayla Schroeder,3
30a8645d-22d4-42e2-b3f6-304bf4ce3a02,35328810.0,Kayla Schroeder,3
4144b5fb-0a80-4663-8ebf-80ca0c47231a,36814983.0,Aaron Baldwin,4
4144b5fb-0a80-4663-8ebf-80ca0c47231a,1730445.0,Aaron Baldwin,4
4144b5fb-0a80-4663-8ebf-80ca0c47231a,4764020.0,Aaron Baldwin,4
4144b5fb-0a80-4663-8ebf-80ca0c47231a,8809872.0,Aaron Baldwin,4
8113a511-e0d9-4231-a1bc-0bf5d0212a4e,28308419.0,Alexander Adams,3
8113a511-e0d9-4231-a1bc-0bf5d0212a4e,2193452377.0,Alexander Adams,3
8113a511-e0d9-4231-a1bc-0bf5d0212a4e,2957048.0,Alexander Adams,3
d9720b90-d60b-48bc-9df8-87a30b9a60dd,2145739706.0,Amanda Wright,4
d9720b90-d60b-48bc-9df8-87a30b9a60dd,83103121.0,Amanda Wright,4
d9720b90-d60b-48bc-9df8-87a30b9a60dd,49273522.0,Amanda Wright,4
d9720b90-d60b-48bc-9df8-87a30b9a60dd,46888415.0,Amanda Wright,4
7654260e-79f9-45c5-9663-d72027cf88f3,2150913518.0,Krista Moore,4
7654260e-79f9-45c5-9663-d72027cf88f3,30004936.0,Krista Moore,4
7654260e-79f9-45c5-9663-d72027cf88f3,2784440.0,Krista Moore,4
7654260e-79f9-45c5-9663-d72027cf88f3,36203548.0,Krista Moore,4
