OrganizationID,affiliation_name,affiliationType
eddbfac8-e319-4eb0-a6de-010c55492441,Tyler PLC,company
bcbebc83-a42a-45bd-a9fe-64da51ae5601,Walters PLC,company
3b3f6e88-8674-4e7e-86c1-5a387a83a9e1,Melton-Hall,company
9dca1b06-8dfd-4f8a-ad71-789f29b3b64d,Thomas-Miller,company
4c942b3a-68b8-4429-93a9-1e36acfa4a18,"Brooks, Lopez and Chase",company
e2a89a76-00bf-4315-ad7d-5ee409db0d46,"Howard, Osborn and Howard",company
c5e93dc7-db82-48c2-aa98-337b598caae3,"Lynn, Smith and Patterson",company
3743cb87-f7c2-45e6-8a69-93683e11ea7e,"University of California, Los Angeles",university
98806741-908a-4ce1-a2a8-748bb45bd527,University of Copenhagen,university
db2acd0f-482f-4851-9bc7-cf3653bec16a,"Rogers, Mitchell and Wilson",company
887c6656-1f14-4110-bf32-c48028d8cc8c,Holloway Group,company
24492bfe-9546-40c8-b818-267969b066ba,"Yates, Mcbride and Lane",company
47da14e5-0da1-4d5e-b371-8509c3850857,Australian National University,university
743bcb81-6c9e-4a07-b1e3-a8992e89243a,Peking University,university
705793bf-d72a-46df-8414-ea46d6d76b43,"Gutierrez, Williams and Mitchell",company
eedaeaf6-6c2a-4f8e-a454-ba0ce619aff9,Kyoto University,university
29565466-5929-40e8-b7a2-a31ebf52afa8,University of Southampton,university
c9483f0e-a069-4f68-a163-cab8e9d500e3,King's College London,university
eedd29f6-412b-4771-a4f3-4b80c3ce4d91,Gardner and Sons,company
83c1901a-ea52-4bc6-8109-1d2174f62f1f,Parsons-Williams,company
ef3557d3-b051-4faa-95ea-38326e191009,Anderson Ltd,company
65aabed4-9fed-40ab-8cc8-f35884e9e7fe,University of Manchester,university
f4bfee45-30fb-45bc-a694-5ed75dbecb11,Georgia Institute of Technology,university
ebbf9ac2-3e05-46f3-9a95-4a27f655cfd4,University of Auckland,university
0e144904-cf8e-42d3-9e14-46dc0acbce05,Sawyer-Robertson,company
34420d48-8b72-49fc-afb8-8943792942bb,Schaefer Group,company
fb3b1092-4c3e-457a-9e45-4e2ea972714e,Garcia Inc,company
67d6e186-1052-4517-88d2-8ddec55b402b,Wageningen University & Research,university
ba7a7716-e45c-4978-ad6a-82194d6cdc32,Massachusetts Institute of Technology,university
33342b83-ef48-4a30-aa3c-376c1c8c7ec3,Campbell-Martin,company
0653ce4f-680d-4f25-abf9-1dacd6d872cd,"Nash, Rodriguez and Campbell",company
a1b2cf60-8b0c-43ea-864f-53e279f53d3e,McGill University,university
425ce10c-9810-4568-9f1f-bbce14a7a079,Krueger Ltd,company
f09322e1-8b6a-4747-8c60-46768eb86472,New York University,university
61a8e956-55b5-41b5-8db6-dac9f1b370b0,Armstrong-Gordon,company
95b269db-c40e-43b6-932d-88220a62b35e,Lancaster University,university
c8890b4e-dd23-4f9e-ac32-3a2b002ded5f,Ecole Polytechnique Fédérale de Lausanne,university
a373b574-69cb-4797-9f72-98f8e971b4af,University of Chicago,university
c04f740a-9ae0-406a-ac56-17deead1c736,"Parks, Burnett and Martinez",company
70eb6bbb-01e6-4dce-9797-8de81a442009,London School of Economics and Political Science,university
9d6890ea-621c-4fcc-b313-ca1804c15584,Ludwig Maximilian University of Munich,university
b6350afe-93ae-42b3-80bf-e3ae0e25dfbe,"University of California, San Diego",university
4b0a36b9-7cbf-4580-8027-78dfe30a7e97,University of Auckland,university
7dc92dac-cfed-4e97-a9d3-1170d294c620,Schultz Inc,company
05b81114-733c-4f41-a8f0-8eff4becc453,University of Geneva,university
5f52a61a-fe7c-47c4-baa7-363869579d4f,University of Reading,university
480c05a2-7c0d-4cfd-aa22-2c03c2da2903,University of Southern California,university
373d133e-092e-45a3-b62e-019f349dfd42,Jenkins-West,company
6cdc2064-ba12-40fb-ad14-3eadaae8ce1f,Australian National University,university
ffd4432b-941b-4f2b-bb0c-0b3d099f604e,"University of California, Los Angeles",university
796f3739-320d-4a2d-8ff9-af335f47d5c5,Haney-Foster,company
0dceb2a2-1ace-4743-99f5-e9dee97c50c1,Utrecht University,university
664c2b6d-3201-4c38-ad4a-135d1ae9d65b,Princeton University,university
a137fd5e-5a25-4d98-9699-2e084240f22a,London School of Economics and Political Science,university
41e816f2-bddd-489c-adc0-4bbe7ffd7713,Cole and Sons,company
6c3eba5a-21cd-4a54-9ea2-2c25c95f6593,Duke University,university
a4e362b1-c89b-41fb-b7cf-e0eeca267323,Benson-Morales,company
0ae78b6d-8515-4fb9-9c0b-ad8c2ea92038,Harris-Lucas,company
dc2de3cc-eec9-4a81-8691-8572a5f0cecf,Conner Ltd,company
05ec9aa6-2d22-4507-a721-e0cc9c34f541,Wallace Group,company
247cc4ff-bbc9-4d85-9650-9635842c3933,New York University,university
db6fa164-9c0a-41eb-bc55-f259dbab0cfb,University of Western Australia,university
cbb1e935-56d2-4441-93df-e5847f33963b,New York University,university
831de51c-e896-4257-842c-06a82f12c21a,Wallace-Meyer,company
0d9a4c6a-6cc3-4373-aa1c-3489ef2efef1,University of British Columbia,university
db650490-3c8a-4b9a-9b8e-1ec8d4631e1c,"University of California, San Diego",university
5c8e0c46-d387-453a-9016-281103002aff,"City, University of London",university
9cb42ab0-4646-4af0-89f3-84710ae597c8,University of Pennsylvania,university
81bb7bc9-7a0b-41cd-b2ec-a2af17910d24,University of Wisconsin-Madison,university
579d57c8-7bc3-4cef-91e0-cc619d3dadcf,University of Oxford,university
bb00c147-0ff0-4a22-a6f6-df1ecd2fcecc,University of Leicester,university
8c67c649-be3c-4455-8423-3cfb649403e7,"University of California, Los Angeles",university
62e20df9-fa40-47a8-aea6-73b7412d0c70,"Decker, Marshall and Tran",company
70b0fff0-7486-4915-a49c-8a54367b021c,Leiden University,university
0a17b8b8-2e7b-49d5-bc61-464b835a09e4,Lopez Inc,company
879bdfdc-c858-4bd0-b112-ff2176258aa9,California Institute of Technology,university
f482480a-9eac-40ba-bc1c-b53327d991aa,Hunt and Sons,company
6d8e7721-b20b-4c57-96ec-5eaf7d58d393,University of Pennsylvania,university
ed730fde-cc25-49d4-bb58-57ea3a94daa3,Ludwig Maximilian University of Munich,university
97408603-b205-4ac0-9602-b5e3ad602cfa,Leiden University,university
6479c132-2b91-4f25-ace0-116041f47eb0,University of Sydney,university
1217e8e3-222e-40a4-a647-935dd4d70fb9,Queen Mary University of London,university
2b71d7bf-47e9-402c-993f-87ab5515a15a,Massachusetts Institute of Technology,university
2f034c1d-6eae-4427-881d-232b3a549f9e,University of Toronto,university
892a4b22-9d86-4099-b214-6a4a92a862c8,"Anderson, Taylor and Krueger",company
94cd68c4-4d86-4999-b4bb-7992c81c3690,Santos-Jimenez,company
0a457e2b-b399-42c9-b133-d6ac8c916acf,Blanchard-Weber,company
35d6c059-3a71-48af-bf47-9b9409ee11ae,"Johnson, Beasley and Grant",company
b7a8f9c0-d183-4ab3-aee2-5c7b87fd2a30,"Ellison, Miller and Keller",company
cfefdc52-357d-4e07-a11c-ed112735c64e,"Hall, Anthony and Jensen",company
226a62b6-6d70-4c33-9950-f3121b04d604,Garrett-Keller,company
dabad936-8b17-45a9-83c2-82537d003e1d,University of Queensland,university
584f6c45-cee6-4c94-8372-1af63144ad57,Freeman Group,company
605974c1-8fe7-4111-bc0a-3fa33e99d0de,Duncan Inc,company
576f1de1-5bc0-444d-9014-a1b1ccde7304,Santos Ltd,company
ac27f2e7-e0cc-47cc-a821-8321e6037846,Howard-Mitchell,company
774ab393-4fd6-41e3-8e6a-36e3d9d67c02,Erasmus University Rotterdam,university
f6d21e35-9290-4b96-af0e-80956fc639a1,"University of California, San Diego",university
dadf9c81-a1ef-40a2-972e-f9415bb14937,Yale University,university
e4bb8653-86ac-45af-a710-595bd782c8aa,Taylor and Sons,company
441337c6-82d7-4bba-b513-58ff7414cc1e,Smith-Jones,company
551d09bf-0651-4597-8367-828e3ab2ac12,University of Warwick,university
0482f057-4ff0-459c-b2be-943aeebf402e,New York University,university
0dac164c-8c36-480b-8360-126630f613e0,University of Sussex,university
58ec69ca-a1bd-4128-8a09-86bd09773aa8,University of Warwick,university
60359cd9-db5e-489a-9633-9031e05e04d5,Campbell Inc,company
dd2e4b59-13d6-4c66-a131-836e037b0e5e,University of Oxford,university
7356f504-584c-4d78-9ce5-864668094938,Hubbard-Harvey,company
30605795-debd-4395-af1f-7fe0c41ddfd1,Wilson LLC,company
47c31072-fe7b-41a6-b6bd-e073d1ced934,Castillo Group,company
49fe44c0-b729-4828-9ceb-8b054774ccb0,"Martin, Simmons and Gutierrez",company
24153abe-1457-41ba-8f28-60a8299396e0,King's College London,university
8bef0bbb-fc41-4ecb-b389-5f945784cf03,Columbia University,university
2bd136de-d9ef-4113-88f1-aeff87ca3024,London School of Economics and Political Science,university
f13eb4aa-0038-4de2-8b8d-42e7ccc164e7,Baker-Mitchell,company
77bbb1cb-a17d-4f20-8244-0cf82376e08d,Cornell University,university
3f373865-e648-4920-b1d2-b130d00889b2,"University of California, Los Angeles",university
ff16f40d-5ef7-483e-9d11-05fe1e3fe634,University of Reading,university
dad66515-b65a-4c42-a85b-25bee0a39aff,Noble Group,company
38190aa3-b558-4463-af7d-42c555bcb421,Hardy-Bentley,company
932b5ac7-8aa1-466d-aeb7-5702f0b2e7a7,University of Pennsylvania,university
1a2c79a1-71fc-4e5b-8547-54ac0a3cb69b,University of Munich,university
cb26e43f-02d3-47b3-ac6e-17a541a6578b,Ecole Polytechnique Fédérale de Lausanne,university
28e0e21e-5b55-4e47-b381-c467b1a5b6cb,University of Munich,university
3aa400a9-e941-4efa-b828-1c99f5694dbe,Edwards Group,company
9c2e7655-c18a-4aa0-b417-3932c6a6ee5a,University of Oxford,university
3b12d462-df77-48eb-9e9a-4496556e155e,University of Wisconsin-Madison,university
2b4ec91c-f96e-447a-bfd4-9ce322cd4d98,Kelly-Salazar,company
8365342f-b01f-4027-9f10-778d58d15cad,Evans-Montgomery,company
04845d8d-e861-4497-8855-f21c15ff97d1,Leiden University,university
793e1374-f621-41ba-b6d4-3cbf9838c51b,University of Helsinki,university
6f483bc7-cd92-47e9-9418-bc5045af8c3b,Universitat Polytecnica De Catanlunya,university
ec3f1011-5441-47b9-a80b-360799cee8fe,University of Cambridge,university
aa6f5fdd-399e-4bb4-9af8-2bc5563c29df,Briggs PLC,company
c4bcd14f-4ae5-4593-a533-07910e4a9e01,Salas Ltd,company
dcb9dff0-fbcd-4363-9b45-ffdb7f124484,Columbia University,university
f32f8988-d7b7-49b3-a55b-db45ffcba8ff,"Bennett, Norton and Carroll",company
380aa67c-d5ed-4826-80f7-cf9912f33b63,White-Bauer,company
3b98eeaa-173c-45ac-8135-c51be1a58f46,University of Amsterdam,university
e65b4a1c-57af-4830-ba55-45277c332686,University of Chicago,university
6029d357-cf26-49c1-be2f-2e6088c6ec08,Universitat Libre De Brussels,university
275a5e7b-69b8-4c30-bd23-171bcf635ed5,"Chang, Allison and Hernandez",company
e2ae8c68-aec6-41b2-9f01-e2661028810c,Neal-Pugh,company
f35bf6a0-9544-4475-b283-e2c1d752c6d9,Duke University,university
263d6741-9c24-45f0-8b97-2ca31f16fb7f,Lucas and Sons,company
422d211c-d527-4e04-98b2-b692d1816880,Tsinghua University,university
820131b2-55e6-4735-9208-2fdac287f314,Tsinghua University,university
00d613ed-b43f-4a54-b9d4-969f59f8c3c8,Monash University,university
ec7ec68e-c32d-4152-8228-0783f2958918,University of New South Wales,university
f5da08e7-6a9a-4a19-8053-d30012cf1a9b,University of Wisconsin-Madison,university
28037856-3f35-4695-86b4-7d6df9056669,Johnson-Holden,company
1838580b-9bcd-481a-8cd3-7fe22c6674e1,Wilcox PLC,company
2c9bf52a-854d-480e-b971-156cc46aeb6a,University of Glasgow,university
01a91545-1aa8-4fcd-9a1e-f6fd8fda849e,University of Bath,university
704fcfd7-d50e-46c6-bf85-64111a83cce8,"Smith, Young and Carter",company
3e934ecf-16c2-4fc4-b831-5e9167953b14,Hayes Ltd,company
7fff935f-846a-4903-a51d-df1a61a9cef9,University College London,university
235d9f66-48e3-42ed-bb06-5c7e7aadc89d,Rollins Inc,company
83b88348-c9d6-4afd-aeba-5e76a95d44c1,Leiden University,university
104e1c27-fe9f-4034-9ce6-faf98222e1d5,Wilson Inc,company
3a199959-870b-4466-8b8a-93d18c191f4a,"Howard, Kelly and Brown",company
2d01acff-44ec-43b2-bd79-ac94f5ec5312,"Bryant, Dunn and Jensen",company
1825771b-b42f-43d5-b7fe-97198d47766f,University of Western Australia,university
f2b3b1d1-c22c-4876-96a4-9fa3b2ebc815,"Mendoza, Mcmillan and Mcgee",company
dfd59c10-3e7a-48b0-90d9-125067ba10b5,"Campos, Stevens and Shelton",company
3efb9c32-fc06-4b18-a7a3-e5f5f9e50a47,University of Queensland,university
a718cf8c-6ec9-4fa5-bfb5-56cfdc2d6276,"Marquez, Hart and Hayes",company
71ab285c-1812-43f2-a4e3-18e5a66234d6,University of Groningen,university
6945676c-7d86-4762-86c2-68cb837fa534,Princeton University,university
1ff93b09-56bb-416f-ba2d-8b2c9063d7a5,University of Surrey,university
a20a1661-9159-4f10-8219-bd5634cc2c99,Johnson Inc,company
e195b081-b010-447d-bde8-a67db4775478,"University of California, San Francisco",university
9cf3bd16-d35d-4116-bd1e-6be72b7ca558,Washington-Andrews,company
5af5dade-6731-480a-933b-6eedc1dc9be9,University of Queensland,university
a30d23ac-62e5-41f7-a8ac-4e7fe4cedf94,University of Hong Kong,university
4a001391-e0ca-49af-a58b-16b64536f358,University of Pennsylvania,university
90384f2a-76ce-41ba-b178-97e8356c61ba,Fischer Inc,company
6b4ab8eb-a08e-4001-915f-bea617513479,Mueller-Maxwell,company
cd282bc2-ce73-494f-b869-c3656e55fb55,University of Sussex,university
c8606d49-c623-4920-8081-eab960a11426,Martinez-Avila,company
d2d14227-526c-4d49-bead-e2e97c073f88,University of Amsterdam,university
58f41705-2f80-439e-a586-f7b68f8a5334,McGill University,university
905739bb-0a37-4209-bdf4-bf4c04958858,University of Texas at Austin,university
b5e91df9-ced0-407f-aa14-ac98e2c6fca9,Brown LLC,company
79bad97e-9349-4b7e-9a15-9191a27ed4cf,Stevens-Hayes,company
fc42579e-0fe2-471e-915e-2ae4905ae705,University of Manchester,university
4689d4fc-6d77-46a0-89fb-23f826d5c58b,Delft University of Technology,university
234ea729-3328-4d53-808e-80b8da94c10d,Bean LLC,company
a26d6de9-97ce-4cd3-aba1-7abb90b82b5e,Peking University,university
37eaeff0-b5d6-4600-9883-4692fda849f9,University of Helsinki,university
a5eaf787-911b-4ce2-a2a2-41dc66b3bd88,"Smith, Thompson and Horton",company
d6a10af7-aea2-4223-8ba7-19f70f8f7aa2,Cantu Group,company
741f31b3-2017-439c-accb-987692ec6a6d,University of Southampton,university
5c455e55-6305-4dce-a0f9-503881f063e2,Strickland-Barrera,company
7724eb50-439d-4884-8223-9122d8dbbeb0,Andrews Ltd,company
3e9d07f0-2add-4305-955b-e50086d88bc2,Utrecht University,university
7cc1582d-0428-4f76-b4d0-fcf30c6de815,Ward-Solis,company
e32a21e6-10e8-4771-8ebf-e869aae93d51,University of Geneva,university
d134cd9e-9826-4496-b25f-3beb2248309c,Krueger Ltd,company
34bd2e79-1834-4db1-9f02-b56ff25cccd7,King's College London,university
6b5b6238-9cfe-4312-8768-89afaf74c4c8,"Taylor, Hill and Phillips",company
bef60795-e57f-44a3-8026-9c8910eb3cc1,University of Oslo,university
34ccb96e-d667-4249-a126-dfd8a7e182db,University of Sydney,university
5812b74c-3f4d-4a04-9afc-fadfa6704e48,Duke University,university
95f52621-a37f-49f2-829d-eb8b0f0ab11d,London School of Economics and Political Science,university
705e04f6-34cd-48ea-ad1f-a7f3d1f4033e,Knox Group,company
0e01b41f-0200-4a33-acea-ff2e13b61c16,Giles-Sims,company
ad90d70e-769c-4419-9ff8-8e6ccd515a9b,University of Essex,university
d1744e15-12b2-4304-a831-bcdc197b3dee,"Moon, Baldwin and Parsons",company
cb67b771-8d08-43fe-9c85-fd6b0cd75cb6,Kyoto University,university
3abe797f-6453-4128-9f4d-6074262c6e4a,Simon Ltd,company
4e9ab7df-5331-42b3-9c2a-4079039bf857,Technical University of Munich,university
3bd5cf75-3eca-4ad5-8828-aa791f4f696b,Myers PLC,company
ef855d0a-5fd1-4062-8b6e-779981cd3b5b,Whitaker-Hardin,company
fc9b011a-65a8-4c58-b190-2037a5fdcf41,Garcia Inc,company
5d2aee53-00d6-4cfe-b9bf-3ccf39fcb24a,Mercer-Smith,company
2ceade42-4c0d-49a5-90da-6b15bf62e8b8,Long-Robinson,company
6a0bc4f5-0195-4d9c-8e11-f8e669ae9d4f,Powell and Sons,company
109587ff-782e-402b-892a-ebae96858496,Nelson-Thompson,company
7dd8b7f2-d67b-4f26-8714-feebd8253bdb,Walker-Mueller,company
0d451c8c-96b8-431d-ac4f-d6dec5f516cf,"Wong, Thompson and Roberts",company
9df986e6-83eb-4715-b4c1-771a91f0f4bc,University of Geneva,university
4be05d04-2ae3-46f2-87bf-b979ac82700e,University of Sussex,university
0667282f-5588-4565-9f41-9e7c496c667c,Jackson LLC,company
0036a05f-e642-44ce-a1cc-df69a18d7133,University of Copenhagen,university
9c1810de-ab84-431c-b5fd-661fe524efab,University of Cambridge,university
8c25fcd9-34a4-418a-8fcd-7c646d74ad8b,Durham University,university
128c2fb2-cee3-4e51-bf7b-95785bc721e8,Osborn-Ramos,company
ddd6c2e7-69b4-4304-9849-6a8bed05c7c7,University of Illinois at Urbana-Champaign,university
b6475e8a-9d9d-4cee-ad90-34d72384c6e4,Hale-Robinson,company
507f83e9-175c-4817-8c90-cad4bc81c751,Washington-Evans,company
20a01a38-1185-4923-be18-6efc0442a7f3,"Smith, Taylor and Hill",company
f478d06f-9d93-41f9-ba96-4fc6df26918d,"Harris, Thomas and Perry",company
b480c643-e241-4555-8363-efd6d5ef631b,University of Hong Kong,university
51b73ff0-04ae-4376-90e8-e3aa225f5367,University of Reading,university
28510b74-4ae5-4cc9-8097-c1f8030995b0,Mejia-Dickerson,company
51448927-5e0c-4cd0-af58-f330857d43c1,University of Western Australia,university
2ed12b32-8175-4d58-b60e-a5ae3d51dc28,Smith-Martinez,company
8e24250f-83a8-4397-9e06-ef7d65726d35,University of Amsterdam,university
9e061755-cf4a-48bd-92f5-4f41321987ca,Johnson-Bright,company
2751d46a-7510-453b-92f6-b553f9c0cf46,University of Manchester,university
06f7abc6-412b-4b9b-908c-7bf14f26a8b8,Brunel University London,university
71d43e66-5fa6-4637-a57d-dbaea6283537,VU Amsterdam,university
d34c3cb9-ea46-4fce-9af2-45e394af5982,University of Helsinki,university
70bfff31-ae31-405a-9485-9a5b68989689,University of Sydney,university
949a9347-2449-43ed-ba77-c343e66ea32e,Buckley-Smith,company
d59fcaac-54f9-430f-962a-0c7155654dcc,"Gonzales, Scott and Hale",company
6b4d375c-21f7-455e-8680-c7ba889a7cb3,University of Tokyo,university
f338a3c8-31b9-4e0a-97b7-becaf11e57c7,Jackson-Sanchez,company
0efa8397-7b4b-49df-95d2-1bae5fe88bae,University of York,university
9d569cc2-c44f-496a-bd58-d932231fbff2,Seoul National University,university
1cc0e2bb-6054-4657-a26a-2fef66c05f5c,Horton Group,company
2df36459-9c2f-4fcd-931a-23317fed0bac,Australian National University,university
bdcb169d-fefb-42a8-9235-d5dda2b599de,Harvard University,university
f9a364c4-5119-407f-b996-d0630497e448,Fuller-Rubio,company
762b6173-70e8-43ae-99ed-90a2826bfc99,University of Auckland,university
2914e305-032e-4bef-84ba-57bb90324ada,"City, University of London",university
9507fb77-d883-4bd8-bef0-fa2747667fa1,University of Sheffield,university
8eb9e41e-bd5e-4c76-ae42-0d474f994e72,Jacobson Ltd,company
ac9f19fc-ea06-494a-be2f-579a7509bb4e,Ludwig Maximilian University of Munich,university
80b96584-d0fd-4b23-b1d3-ff3f91619b46,Cornell University,university
076b3449-9dce-4e31-9d06-f89b6d39c911,"University of California, Los Angeles",university
5ff9a944-8147-400b-acdb-c1948ac91d5a,Princeton University,university
62f1e636-454f-4493-aca9-98c04f35b74f,University of Michigan,university
7ee9cc0e-ab6c-42e2-970e-17a6bb8d020b,"Wade, Brady and Booth",company
243d52c0-0a11-4349-aada-eba758cf4208,Whitaker-Paul,company
367d3ac4-ed47-4690-9d42-7588f6de32ec,Moss LLC,company
8cd603f4-c260-4c18-b1d6-c7566ce095b4,University of Surrey,university
df7d3899-dc23-463b-b30c-a95538f29d5e,Wright LLC,company
5a70f3ba-ab91-4103-ab4b-543589bc422f,ETH Zurich,university
aee3d628-f338-4ff2-8cf1-0dac3b375015,Kyoto University,university
c66439ca-bee4-47f0-b983-9d2dc495707d,Smith-Green,company
aa9bd336-e690-4b25-aab1-7d11fda989cb,Heidelberg University,university
882bfb26-e960-467b-ba17-3a45012d6a7b,"Shah, Hunt and Taylor",company
9d779026-bca3-440f-9188-d77cde32765d,Thompson Ltd,company
60e6bfa0-5159-4f28-8607-3980367e7c87,Li-Conway,company
864bc327-d14f-4762-a508-4c50b4066cb3,"Williams, Aguilar and Ferguson",company
8a516f75-e1fb-46db-a5b7-6449f6da536a,Universitat Polytecnica De Catanlunya,university
f82823f9-2735-4a97-b35a-4d861fad9d85,University of Michigan,university
96aa4741-8ecb-48cd-9fb2-17d9476633d8,Cummings Group,company
fb705f28-279d-4c1c-8d8c-c0a5911a101b,"Wiley, Jordan and Williams",company
c89cb511-720a-44c4-9cc3-42fbdb9ec491,Holden LLC,company
a88c859d-b3ed-4904-9be9-a1c38fb7504f,Clark PLC,company
7ae33da5-6ed7-4b9f-891a-328fc9d40a7a,Mendez PLC,company
9c45792b-834a-4882-99fb-93cdc8493132,University of Pennsylvania,university
d6f69462-accb-4e5f-a18d-ebd7960ba634,Clarke-Hill,company
87da80c3-20ae-4fc1-ade5-28f49ee88705,Harvard University,university
1ad2912d-c679-4d07-b6fb-b84cb782bd9d,"Anderson, Morgan and Tate",company
7d346733-f5eb-49fb-843a-b1fe9f7b5bd4,Myers LLC,company
6bb91edb-012f-42bd-a801-ce30edcea970,"Porter, Roach and Strickland",company
12a07a3b-0905-4005-a394-d46b262c2e26,Karolinska Institute,university
12087582-590a-405d-adae-eac1cf36be70,Universitat Libre De Brussels,university
879080ef-2216-45eb-a07a-e646c02e3ff5,Downs-Barton,company
bd5a3e20-09b1-4a08-bf93-814c31db0f79,Seoul National University,university
3dc185f4-6c05-4527-ab9c-128bdeac62f1,University College London,university
5867baa7-84fd-4085-bd72-1779770503bf,"Williams, Ritter and Clark",company
61a8e137-1cd0-4fd9-bb47-37e8fc682054,"Richardson, Clark and Vincent",company
dd4670bf-fe5e-46c3-a45e-7baef4f90b93,Castro Group,company
0a5fa393-9ff1-4a81-ad52-8733d16d15d4,University of East Anglia,university
b52160e0-31e5-4073-bdd6-edea5cdbc4c9,Russell Ltd,company
21f6260a-9f90-4922-8eaf-6fb0418e3c04,Davis and Sons,company
baafb849-93e6-4b7d-aed3-a01758f103d1,Georgia Institute of Technology,university
8c610a2e-8020-4bd5-a4ed-112dd587422e,"Pierce, Smith and Garcia",company
ba21a1da-46ba-4455-a5e4-3a03bf75d6bb,Imperial College London,university
c8775927-30cf-4bcc-9fd0-cea6e242d039,University of Exeter,university
8687d0cd-709f-4bf0-9791-70dd0ce58119,University of Wisconsin-Madison,university
3c4f508c-016b-4c51-af5e-b4779179f928,University of Washington,university
a5cfa39e-2b67-4a98-8460-dd623c98f98f,"Page, Cross and Nelson",company
08f156ba-432d-486c-bc56-e4407ff66779,Duke University,university
57998e00-346a-4199-b05d-842f6968b6a2,University of Manchester,university
ee0ebe8b-6bb6-438d-8f3f-9277d39638b4,Harvard University,university
0cadd49e-d55b-48c4-ab7d-20be2274d057,Duffy PLC,company
05b4822b-7bfc-49c8-8ca6-ac22bd995a69,University of Glasgow,university
fe6c1ecf-50fa-4e93-b090-645fc50e6896,"City, University of London",university
6df30237-fdc1-4cd7-930b-b03befad1506,University of Wisconsin-Madison,university
12bedc78-e4d2-42b4-948e-4309da3781eb,Hunter-Brown,company
76dcdd41-16fe-44d6-b0b4-345f5a198b40,Mitchell Ltd,company
1c4f0650-2a88-40ff-baaf-3cf9fd33542e,University of Chicago,university
802a46d9-36a5-406d-a806-47d093657ce3,Williams-Moran,company
6eb5b180-7235-45d7-b2e7-13a11d5907dd,Perez-Owens,company
0ed6918d-8229-460a-b9eb-7002a93db86e,Fitzgerald-Kent,company
7a3ada96-89ea-426c-a1d5-52126d3b42bd,University of Zurich,university
7878f852-06e2-4a94-af09-bbcc46ccb113,National University of Singapore,university
5fc9b89a-9b24-47f3-b45f-5edc894553a5,"Jones, Wilkerson and Gonzales",company
8ed2c220-f7bc-482c-ae43-177c95ec6851,Hendrix-Greer,company
0ab34fd7-87b7-4024-bb4f-524fc1ecfaaa,University of Texas at Austin,university
c88cb927-9c41-4c66-8a4a-f919c63e2b13,University of Zurich,university
7d67b2ec-d512-499b-be4e-a2e9a656b94a,Seoul National University,university
1e915f04-0e7a-4d7b-aa12-e506487b5d18,"Boone, George and Young",company
e9a92603-8ace-4490-ad60-20c706688349,King's College London,university
decf99d2-21e2-41b1-b1f1-540d17cc99de,Carpenter PLC,company
f5e34ee0-8d65-4370-a4c5-65af7cc6a9d5,Yale University,university
6f1fc600-7267-474f-82fe-7c504486c25f,University of Helsinki,university
93efa632-f2b6-482e-8664-c6ea2626bdec,Townsend-Ayala,company
f74c69e0-9565-4a8b-8c01-f2a7dce47f06,Lee-Smith,company
83d1be9e-5ce9-44e0-a878-9d6068a66ebf,University of Texas at Austin,university
e8fac304-62e6-4bd2-ad0c-213c9f69199d,University of Oslo,university
c0761cfe-b252-47ce-99ba-e5174392b007,"University of California, San Francisco",university
da22fad7-90ea-4366-8afd-56a241e3e74b,"Buck, Waters and Garrison",company
e94d1aa8-28a7-46f7-93ab-11fed67aff32,Mckay-Burns,company
3a73fd31-9571-433b-9b58-6ae8a39dc276,Richards Group,company
b94f42c2-3308-40bc-a797-3f5be5bfae27,"Scott, Castillo and Smith",company
cc1bc045-64e1-45bd-a7a7-c1108d2f906e,Strickland Inc,company
18cfc0d3-1de1-44fd-a583-67b7213812f9,Morris-Velasquez,company
d42eb595-e054-4aed-bf7f-77d4e2075680,University of Michigan,university
62c5508b-b269-4b66-8383-e49b387fc518,Sorbonne University,university
9636b6f4-39d8-44f2-964c-d7c70c337576,University of Leicester,university
c2ed0257-072a-4f89-812e-74172e3f88c6,Yale University,university
fa20aba6-682a-4bdb-9e1e-04688dce4500,Ayers-Kelly,company
d7a2dfd3-d214-4c96-8b45-7068a5255303,Ludwig Maximilian University of Munich,university
38fd15e7-88c4-41c4-b7c3-0859836548d1,Johns Hopkins University,university
7cb81e47-e776-4142-b756-a4f986aee399,University of Chicago,university
b09c13bc-9210-4ffd-82ea-e0ea4259d6a5,Monash University,university
80b0a107-32f7-4518-bee0-8f2fdee34374,Duke University,university
f6b2b913-0888-47c7-83d0-a3b14d25c7d0,University of Edinburgh,university
09b579b7-7acc-4baa-b447-b1b9323f447a,Carey-Robinson,company
f4670d12-3578-45c9-a49e-6195861b96f6,"Diaz, Kemp and Ferguson",company
afc116b8-011d-45ac-a0c5-d98270bb20f7,Whitaker-Mathis,company
cfce696f-6de9-4c62-a7d5-aa6ab8dac481,"Clark, Martinez and Moore",company
c1c6df9b-23b8-4b3e-8686-3e474ef59df2,University of Groningen,university
5b117518-e9d9-43ad-899a-7069cca9619a,Lancaster University,university
c5c664e0-8afa-48e8-aef3-472be8adad1c,University of Chicago,university
0d9f762d-d2f5-4e35-a798-eb494bf70100,Mays-Chandler,company
a1a48355-ed6a-4aa7-9168-875ebbed9b5b,"City, University of London",university
8f75eef5-bfaa-4ce7-886d-bfd62e345623,University of Texas at Austin,university
