paper_id,cited_paper_id,title_x,cited_paper_title
e068be31ded63600aea068eacd12931efd2a1029,5eda03cb1345ada9505992e49ddd4c76fa3b76f9,Weighted Rough Clustering on categorical data,
e068be31ded63600aea068eacd12931efd2a1029,cb80354d2c649b406b36364bf6e83519a7fbc3e8,A Soft Set Model on Information System and Its Application in Clustering Attribute Selection,
e068be31ded63600aea068eacd12931efd2a1029,0b79dd001ac111b33e76dd53047c86abbdbf8fcd,New evolution algorithm based on the standard particle swarm optimization,
e068be31ded63600aea068eacd12931efd2a1029,d14eb36efb4f451bbc3d148c4937f4672277a951,Fuzzy-rough set based semi-supervised learning,
e068be31ded63600aea068eacd12931efd2a1029,40c923173fad5813ba1dc63997bd515be66f6097,Kernel-based fuzzy-rough nearest neighbour classification,
e068be31ded63600aea068eacd12931efd2a1029,d32ad466d921251cc90ecdd278a2ab6e5a49fd04,Improved Rough Set Algorithms for Optimal Attribute Reduct,
e068be31ded63600aea068eacd12931efd2a1029,70492122ce593a93b7381eae95d9b8f2a6f0d570,Accumulated Cost Based Test-Cost-Sensitive Attribute Reduction,
e068be31ded63600aea068eacd12931efd2a1029,be88fab65a331a3b7f8acf9ebab2c4b175e30156,Learning Inverted Dirichlet Mixtures for Positive Data Clustering,
e068be31ded63600aea068eacd12931efd2a1029,e7aa6f8c7d70443ec33eb035a06682572092768b,Extreme Learning Machine with Adaptive Growth of Hidden Nodes and Incremental Updating of Output Weights,
e068be31ded63600aea068eacd12931efd2a1029,02aea9d08b9484a6a02b8fcdbdf533c293598e8d,MulO-AntMiner: A New Ant Colony Algorithm for the Multi-objective Classification Problem,
e068be31ded63600aea068eacd12931efd2a1029,cb1dccf1becd8d30331977081843d3d3d5fed8c5,A Growing Evolutionary Algorithm and Its Application for Data Mining,
e068be31ded63600aea068eacd12931efd2a1029,046bff24502b4e760ba280afe2d2900697c5b25a,Back-Propagation vs Particle Swarm Optimization Algorithm: which Algorithm is better to adjust the Synaptic Weights of a Feed-Forward ANN?,
e068be31ded63600aea068eacd12931efd2a1029,25a9d12312ba8a631f32808dfbdcdf35710f0776,A Comparison of Random Forest with ECOC-Based Classifiers,
e068be31ded63600aea068eacd12931efd2a1029,43135be1c75f37b06f35f747b7e275a9b182d1cc,Comparison of single and ensemble classifiers in terms of accuracy and execution time,
e068be31ded63600aea068eacd12931efd2a1029,d3c608cc2332b511ed69fb1876e6c44017c0efec,An ensemble PSO-based approach for diagnosis of coronary artery disease,
e068be31ded63600aea068eacd12931efd2a1029,d98bf3e079fdfea905ce481cd88807256113a5e9,Weighted Mutual Information for Feature Selection,
e068be31ded63600aea068eacd12931efd2a1029,c0059087cac0b77d16ffd672f885da7deb4ec0fe,Accelerating Kernel Neural Gas,
e068be31ded63600aea068eacd12931efd2a1029,10ed2fc338f0d2c670133b212f00d1508c4b0607,Dimensionality Reduction for Spectral Clustering,
e068be31ded63600aea068eacd12931efd2a1029,1dcbb0bce7f560586b1c18eb42ffff64e5228a3e,Linear-Time Estimators for Propensity Scores,
e068be31ded63600aea068eacd12931efd2a1029,b80f9b481d68d69fd1c68e341b163f3600ae6076,Estimation of the Number of Clusters Using Heterogeneous Multiple Classifier System,
e068be31ded63600aea068eacd12931efd2a1029,eda320b83373acce9bd9d2548401fe6781908d12,Generative Modeling for Maximizing Precision and Recall in Information Visualization,
e068be31ded63600aea068eacd12931efd2a1029,f7af0e22e304f55a4509bdbee7a73a30000bfe3a,New support vector machine formulations and algorithms with application to biomedical data analysis,
e068be31ded63600aea068eacd12931efd2a1029,237b1f74b02f0cc59bffbabbc8706871224de926,A General Framework for Dimensionality Reduction for Large Data Sets,
e068be31ded63600aea068eacd12931efd2a1029,e421d207355aa0b7400c2ca5960d8cfd9db25dfd,Evolving Neural Networks: A Comparison between Differential Evolution and Particle Swarm Optimization,
e068be31ded63600aea068eacd12931efd2a1029,d4b044d3a2cbf7de30bcc5b8d0bc6967944348fb,FDClust: A New Bio-Inspired Divisive Clustering Algorithm,
e068be31ded63600aea068eacd12931efd2a1029,0fb4b74f045c9598a3ede5d487592fc4eb5aca08,Clustering Aggregation for Improving Ant Based Clustering,
e068be31ded63600aea068eacd12931efd2a1029,077fceb33f0af555a7eb252793b38e7291272f8d,Training Spiking Neurons by Means of Particle Swarm Optimization,
e068be31ded63600aea068eacd12931efd2a1029,ddeec148fffb407f57801b613f1b642f79cc6495,Combining Classifiers by Particle Swarms with Local Search,
e068be31ded63600aea068eacd12931efd2a1029,352a97d03e2bf60a05e6e12ecbef583fb5385c03,NLSSVM: Least Square Support Vector Machine based on Newton optimization,
e068be31ded63600aea068eacd12931efd2a1029,492267b444f46bf3a0828c60814f5b27a8552970,On the Use of Diagonal and Class-Dependent Weighted Distances for the Probabilistic k-Nearest Neighbor,
e068be31ded63600aea068eacd12931efd2a1029,2dc7570c2bf0f1ad2ed733a7ee391c381b48de86,A Hybrid Evolutionary Approach to Obtain Better Quality Classifiers,
e068be31ded63600aea068eacd12931efd2a1029,5b9ff226d4d20d58d30759aa294887ee9c6797c6,Improving the Performance of K-Means Clustering for High Dimensional Dataset,
e068be31ded63600aea068eacd12931efd2a1029,bba16fd7f14baa87b6ee5a2b13ca90a1c4f7d176,Training spiking neural models using cuckoo search algorithm,
e068be31ded63600aea068eacd12931efd2a1029,67f4de50e0d112fb2d500356e9defdff99c9546a,Artificial neural network synthesis by means of artificial bee colony (ABC) algorithm,
e068be31ded63600aea068eacd12931efd2a1029,fd9f677ce8eaea542a3f988e31709c3f0b9317f7,Improving splice-junctions classification employing a novel encoding schema and decision-tree,
e068be31ded63600aea068eacd12931efd2a1029,ce1939b21f378b13dbfead3c153508f574435087,A two-population evolutionary algorithm for feature extraction: Combining filter and wrapper,
e068be31ded63600aea068eacd12931efd2a1029,805fe9cee7980dc884dc00674e283f953b403f25,An improved multiobjective simultaneous learning framework for designing a classifier,
e068be31ded63600aea068eacd12931efd2a1029,3c3f10889310c87a0c9a5d42ceaa9293b36b44f2,Hierarchical k-Means Algorithm(hk-Means) with Automatically Detected Initial Centroids,
e068be31ded63600aea068eacd12931efd2a1029,fed15551aab803d79b7be6a1130fb27d182afcba,Optimal Locality Regularized Least Squares Support Vector Machine via Alternating Optimization,
e068be31ded63600aea068eacd12931efd2a1029,a9522532815306510016a4b029fbea776d72d512,A New Weighted Fuzzy C-Means Clustering Algorithm for Remotely Sensed Image Classification,
e068be31ded63600aea068eacd12931efd2a1029,6dcbea675f80545d809ef58505db235b22da602f,Greedy optimization classifiers ensemble based on diversity,
e068be31ded63600aea068eacd12931efd2a1029,37fb43a3c28b78cbc7297c7acb22eff6e34cb6a0,Radial Basis Function Network for Multitask Pattern Recognition,
e068be31ded63600aea068eacd12931efd2a1029,5059480e11236fe961e5e13eb6e3c4c429bcb38a,Empirical analysis and evaluation of approximate techniques for pruning regression bagging ensembles,
e068be31ded63600aea068eacd12931efd2a1029,34b2d00ef9501b56e65b12c108082c349e1e16c1,The Fisher-Markov Selector: Fast Selecting Maximally Separable Feature Subset for Multiclass Classification with Applications to High-Dimensional Data,
e068be31ded63600aea068eacd12931efd2a1029,8028446b5f891d2cadc3cd42ac6debca66222f16,Extended sequential adaptive fuzzy inference system for classification problems,
e068be31ded63600aea068eacd12931efd2a1029,8a62e76eabf0fde1ca54f2021d851eea4c374056,Multi-objective nature-inspired clustering and classification techniques for image segmentation,
e068be31ded63600aea068eacd12931efd2a1029,0277d5e54daf955fe670505bb1c34ad67396448d,Multi-objective uniform design as a SVM model selection tool for face recognition,
e068be31ded63600aea068eacd12931efd2a1029,7b4dae2df7c1ef0fbec6b228978bd04e55b7656a,Design of a multiple kernel learning algorithm for LS-SVM by convex programming,
e068be31ded63600aea068eacd12931efd2a1029,d6fd40509eb2eb0e648f2efe984433fb4303bcd7,Improvements on Twin Support Vector Machines,
e068be31ded63600aea068eacd12931efd2a1029,72760e5517fd383685b24b178d904f9efdba1bd7,Selecting Critical Patterns Based on Local Geometrical and Statistical Information,
e068be31ded63600aea068eacd12931efd2a1029,dea863fb08decdd40c1b223e8d9caab124c61b87,Locality preserving multimodal discriminative learning for supervised feature selection,
e068be31ded63600aea068eacd12931efd2a1029,77e692eed6755f004f69b7a1eb3441c8ecc78fde,A new co-training-style random forest for computer aided diagnosis,
e068be31ded63600aea068eacd12931efd2a1029,2d5845af5ca4706995081c58c8451fbd733e8750,Evaluation of three Simple Imputation Methods for Enhancing Preprocessing of Data with Missing Values,
e068be31ded63600aea068eacd12931efd2a1029,bf17c9c883c1cbefdaa011f274d7992b6f2c7726,Pattern Recognition Using a Recurrent Neural Network Inspired on the Olfactory Bulb,
e068be31ded63600aea068eacd12931efd2a1029,7e06c9b985ddde8090e75ad2b0d70a312b38ede8,GOFAM: a hybrid neural network classifier combining fuzzy ARTMAP and genetic algorithm,
e068be31ded63600aea068eacd12931efd2a1029,6c436509d77b326079ee013527ba9f9915013dc2,Fast Learning Fully Complex-Valued Classifiers for Real-Valued Classification Problems,
e068be31ded63600aea068eacd12931efd2a1029,8ae1dd72ed44d2329dcf06b521d7db8d4110738e,A New Possibilistic Clustering Algorithm with Its Application to Fault Diagnosis,
e068be31ded63600aea068eacd12931efd2a1029,aa40debe9dcf4fe9d1dfdc805c9187240078b930,Possibilistic Fuzzy Clustering Algorithm Based on Sample Weighted,
e068be31ded63600aea068eacd12931efd2a1029,ca569e8ceb9348fa78e55d56492e86526890c115,Petri net models for medical diagnosis based on rough set theory,
e068be31ded63600aea068eacd12931efd2a1029,38faea85e4f6ab9e7628c45ce79322ea4c07d190,Weighted Naive Bayes classification algorithm based on particle swarm optimization,
e068be31ded63600aea068eacd12931efd2a1029,b6bef2d44d9b4c1aa0dbfdb84e47d42b01b3190e,"spikeSlabGAM: Bayesian Variable Selection, Model Choice and Regularization for Generalized Additive Mixed Models in R",
e068be31ded63600aea068eacd12931efd2a1029,5d5a28ea30e03398f7867ac7ef79dd497fb67864,Issues in Stacked Generalization,
e068be31ded63600aea068eacd12931efd2a1029,26d3b2ea6c3102fbb7c1a92be2dfbd19e689f0a5,Classifying Severely Imbalanced Data,
e068be31ded63600aea068eacd12931efd2a1029,79665e12382152a8e57a46dce180f4c6b01aabc9,Multi-agent based classification using argumentation from experience,
e068be31ded63600aea068eacd12931efd2a1029,fe2c7eccfeb229e5629bc1f7f247ea1cc66b5453,The intelligent methods for teaching quality comprehensive assessment,
e068be31ded63600aea068eacd12931efd2a1029,63efea69f66e3d002d229c51fe6d4ffb709a5640,A novel approach to select important genes from microarray data,
e068be31ded63600aea068eacd12931efd2a1029,585553d85f7a59630b2448d0c2ac48e086101c1f,Extensions of Logical Analysis of Data for growth hormone deficiency diagnoses,
e068be31ded63600aea068eacd12931efd2a1029,81b2a541d6c42679e946a5281b4b9dc603bc171c,Semi-supervised learning with committees: exploiting unlabeled data using ensemble learning algorithms,
e068be31ded63600aea068eacd12931efd2a1029,ee6e3bb0c800e658a187eb93034c225dffcc3264,An approach to learn categorical distance based on attributes correlation,
e068be31ded63600aea068eacd12931efd2a1029,ad2653e476a9f6425a982fd5ce38062f36684f4a,Optimal frame pursuit for pattern classification,
e068be31ded63600aea068eacd12931efd2a1029,b2a8f388febf6bdba2d22ef7caecccb6074b609b,Fusion and Gaussian mixture based classifiers for SONAR data,
e068be31ded63600aea068eacd12931efd2a1029,096139735dfe794b7850b9cdffaef8d39e9d37cd,Parameter determination and feature selection for C4.5 algorithm using scatter search approach,
e068be31ded63600aea068eacd12931efd2a1029,c1f7555d6fedb45f6e5a4da3650b941ce5f3d502,Investigation of using variant differential evolutions on optimizing 2-level self-organizing map,
e068be31ded63600aea068eacd12931efd2a1029,aac47beb01e2a1198bb995b7bdbdd4f2c188f3d7,Metaheuristic Clustering Algorithm,
e068be31ded63600aea068eacd12931efd2a1029,58b36395b8380b0573965d81f0290de8a8bb6c93,Parallel Computing of Multi-resolution Combined Fuzzy Networks,
e068be31ded63600aea068eacd12931efd2a1029,02529870d04078d71b161d2de5c024baae5f31b8,Extracting classification rules based on a cumulative probability distribution approach,
e068be31ded63600aea068eacd12931efd2a1029,8e735a29a58dbb958b04a16ff373debabc7b267a,Feature selection and classification in multiple class datasets: An application to KDD Cup 99 dataset,
e068be31ded63600aea068eacd12931efd2a1029,0f575c7ab282eb4dec440ecec80ee5d3bb9874db,Feature selection and parameter optimization for support vector machines: A new approach based on genetic algorithm with feature chromosomes,
e068be31ded63600aea068eacd12931efd2a1029,7c931be5b8e8e0571e993dfdc8fe204aa7a17a92,PPoSOM: A new variant of PolSOM by using probabilistic assignment for multidimensional data visualization,
e068be31ded63600aea068eacd12931efd2a1029,eb6738604d17e24be738bb19a93f8f576f9527c4,A hierarchical multiclass support vector machine incorporated with holistic triple learning units,
e068be31ded63600aea068eacd12931efd2a1029,789a43f51e0a3814327dab4299e4eda8165a5748,Max-Min Distance Analysis by Using Sequential SDP Relaxation for Dimension Reduction,
e068be31ded63600aea068eacd12931efd2a1029,31f3ddf827cacb0e23d891460e63a733dbc6bad4,Incremental learning with multi-level adaptation,
e068be31ded63600aea068eacd12931efd2a1029,e8e73ac516eb9539437c23ee7ed51993e91129d1,On Efficient Learning Machine With Root-Power Mean Neuron in Complex Domain,
e068be31ded63600aea068eacd12931efd2a1029,332d33d7403791a1314a75fcb184c4bd549d4e8d,Fuzzy beans in classification,
e068be31ded63600aea068eacd12931efd2a1029,422be64acf4b46add75a9883f21daf24accd6616,A fuzzy-based data transformation for feature extraction to increase classification performance with small medical data sets,
e068be31ded63600aea068eacd12931efd2a1029,e9fff7aac9419fd3c48a86b8f4f7e1a7ddc76431,When Does Cotraining Work in Real Data?,
e068be31ded63600aea068eacd12931efd2a1029,0943ad90b9b1e689e812f415059a21d3b1adeb82,A New Data Mining Scheme Using Artificial Neural Networks,
e068be31ded63600aea068eacd12931efd2a1029,bc5f78c3750b4bcf1ab345058d066f984cca6605,Parallel Linear Genetic Programming,
e068be31ded63600aea068eacd12931efd2a1029,9ca27026c7c933d143ec3f867413a72850dd1690,Maximum Margin Decision Surfaces for Increased Generalisation in Evolutionary Decision Tree Learning,
e068be31ded63600aea068eacd12931efd2a1029,5b5086399c1237cd30984d42d6f58ede0dda9c1b,A Preliminary Investigation of Overfitting in Evolutionary Driven Model Induction: Implications for Financial Modelling,
e068be31ded63600aea068eacd12931efd2a1029,298b3c66bf8dd6946b612371973e9e03e5dde8f9,Performance based pruning and weighted voting with classification ensembles,
e068be31ded63600aea068eacd12931efd2a1029,cda1755edfb1d12f3c4d8dd35118658fc6cd5f4a,New intelligent diagnosis method to determine thyroid disorders,
e068be31ded63600aea068eacd12931efd2a1029,d52bdc44850841f46360f2438d34ff6f8130d45f,Estimation of Optimal Sample Size of Decision Forest with SVM Using Embedded Cross-Validation Method,
e068be31ded63600aea068eacd12931efd2a1029,1561a800443191a16185412c8b7c8353655aa963,A Feature Subset Selection Method Based On High-Dimensional Mutual Information,
e068be31ded63600aea068eacd12931efd2a1029,8344a0eebbbe7556d31f839f5acfb236c4240146,Categorize arabic data sets using multi-class classification based on association rule approach,
e068be31ded63600aea068eacd12931efd2a1029,d81e5dc37641698eac147463114919f9f08de4ed,Aggregate homotopy method for semi-supervised SVMs,
e068be31ded63600aea068eacd12931efd2a1029,50fa15ef3696bf86fad9963498a4216412691136,Sparse Learning Under Regularization Framework,
e068be31ded63600aea068eacd12931efd2a1029,68946ce613d5ed1ee2b9005fabc6d66fb1ef2248,Classification Ensemble by Genetic Algorithms,
e068be31ded63600aea068eacd12931efd2a1029,5f3959e7ec7acd8082e6a49fec87bccf30cf7b18,A Novel Image Classification Algorithm Using Swarm-Based Technique for Image Database,
e068be31ded63600aea068eacd12931efd2a1029,ae197ec30e257b5415a355ea4cea107a237b9dcc,Optimal locality preserving least square support vector machine,
e068be31ded63600aea068eacd12931efd2a1029,9d2a984bf1d94d4a724300805bf405964de468c8,Overlapping swarm intelligence for training artificial neural networks,
e068be31ded63600aea068eacd12931efd2a1029,efb26604ca7bb23f1ddbf56b37ee119d178cac13,Kernel evolution for support vector classification,
e068be31ded63600aea068eacd12931efd2a1029,64c30d53831686a4e86887f5b57ac32f072f0bdb,Reinforcement learning algorithms for solving classification problems,
e068be31ded63600aea068eacd12931efd2a1029,2fc92698356f8ede9a1d1ad5bc4d02adbc33e32f,Hellinger distance based drift detection for nonstationary environments,
e068be31ded63600aea068eacd12931efd2a1029,c979b39ec5d67c4502689d0a2e272265c184e05e,Classification of customer credit data for intelligent credit scoring system using fuzzy set and MC2 — Domain driven approach,
e068be31ded63600aea068eacd12931efd2a1029,bd15817129a87e11a8cc7aae51ca705275d0360b,Biometric Data Mining Applied to On-line Recognition Systems,
e068be31ded63600aea068eacd12931efd2a1029,0a9fc18b999ca38931d688a355e11d9f000fe62e,Divergence-based classification in learning vector quantization,
e068be31ded63600aea068eacd12931efd2a1029,ca85979eaa15a7012784bce2722032deeba48f71,A Link Analysis Extension of Correspondence Analysis for Mining Relational Databases,
e068be31ded63600aea068eacd12931efd2a1029,55a55a11b874eafbaf226394f90a695300a2adb3,A hybrid feature selection method for DNA microarray data,
e068be31ded63600aea068eacd12931efd2a1029,c1dc48bef21cd0d0c4cbb459b9a775ccd9a027fc,Fast modified global k-means algorithm for incremental cluster construction,
e068be31ded63600aea068eacd12931efd2a1029,957799adb4d153b58f54dd3535c1de814312157f,Bayesian kernel projections for classification of high dimensional data,
e068be31ded63600aea068eacd12931efd2a1029,03a5a5eaafc00da29de9d23bd19f12d0470f3d85,Mapping classifiers and datasets,
e068be31ded63600aea068eacd12931efd2a1029,53d75908b2574337d5c20d93da9059e59470478a,A plan classifier based on Chi-square distribution tests,
e068be31ded63600aea068eacd12931efd2a1029,87a14fe6b7b3b39d52221d9d962a01b14ff8a07f,Feature selection using fuzzy entropy measures with similarity classifier,
e068be31ded63600aea068eacd12931efd2a1029,3d5a750a3f1680e73beb8446ffae44bc0cac5b16,Learning in the feed-forward random neural network: A critical review,
e068be31ded63600aea068eacd12931efd2a1029,01b89ea5ca2bf49a04559fb1c9cc53a91b1ea5dc,Self-Organizing Tree Using Artificial Ants,
e068be31ded63600aea068eacd12931efd2a1029,b404fb21dbe2811f17e0a5eda9bc77540ba7b167,Neighbor embedding XOM for dimension reduction and visualization,
e068be31ded63600aea068eacd12931efd2a1029,f8bf35e8491e1344060b2f89d441ef191328e885,A condensed polynomial neural network for classification using swarm intelligence,
e068be31ded63600aea068eacd12931efd2a1029,45516764a045144224afd9a06d1f55b0ef97b8e3,Model selection for least squares support vector regressions based on small-world strategy,
e068be31ded63600aea068eacd12931efd2a1029,ddaf8883af05784ea848d638c122e8ec1a034a06,Extended k-anonymity models against sensitive attribute disclosure,
e068be31ded63600aea068eacd12931efd2a1029,0c1313b743d82c9901ef32a2a27df463bc2e9ae0,Testing and validating machine learning classifiers by metamorphic testing,
e068be31ded63600aea068eacd12931efd2a1029,2f73e8cce0edd5f3833a27e89bc4e2c8d7367ddc,Constraint scores for semi-supervised feature selection: A comparative study,
e068be31ded63600aea068eacd12931efd2a1029,ed090e62f2df266ddef21d1b9fb9156c4a3f62ed,Conditional Mutual Information‐Based Feature Selection Analyzing for Synergy and Redundancy,
e068be31ded63600aea068eacd12931efd2a1029,5b0b5a54bf986972a6c7a43ceba7191a44e38987,HDD: a hypercube division-based algorithm for discretisation,
e068be31ded63600aea068eacd12931efd2a1029,7817d7f27e8b0abd4ac4d9b60dccf124cec82a7a,Hybrid ensemble approach for classification,
e068be31ded63600aea068eacd12931efd2a1029,6569a178e3d89a5ae8c17d3082431e5b68881566,A Decision Tree Algorithm based on Rough Set Theory after Dimensionality Reduction,
e068be31ded63600aea068eacd12931efd2a1029,525211bdacfaebffbff334b98ffcd00ba4262f4b,Heterogeneous Attribute Reduction in Noisy System based on a Generalized Neighborhood Rough Sets Model,
e068be31ded63600aea068eacd12931efd2a1029,4394f013b77b0a0e5f90adc5c93670f442c6cd78,Target-based privacy preserving association rule mining,
e068be31ded63600aea068eacd12931efd2a1029,43ee77c0d9ae2ac836ac35358a447e8c037c17cf,Consensus Clustering + Meta Clustering = Multiple Consensus Clustering,
e068be31ded63600aea068eacd12931efd2a1029,b60c2d452227ff47115b9891d729befc515519b0,Introduction to Artificial Intelligence,
e068be31ded63600aea068eacd12931efd2a1029,8717aaca551714f583db626a41ebf8034b298269,A knowledge discovery from incomplete coronary artery disease datasets using rough set,
e068be31ded63600aea068eacd12931efd2a1029,7b4991ed704bf6eb210bc64b580bbd059358203a,Sensor networks: decentralized monitoring and subspace classification of events,
e068be31ded63600aea068eacd12931efd2a1029,752cea462faecd7e1dafd08e8bc076ed4ab11dd2,Tri-training and MapReduce-based massive data learning,
e068be31ded63600aea068eacd12931efd2a1029,bb3a79f8906063470d752e9c887b463f082e9ffe,Combining complementary neural network and error-correcting output codes for multiclass classification problems,
e068be31ded63600aea068eacd12931efd2a1029,6fc8cb2b353f2428a303fc083225702c5b73fc59,Heterogeneous ensemble classifier approach for clustering problems,
e068be31ded63600aea068eacd12931efd2a1029,ef75539fff4aeea4bbe758a44ef102f94c5d5fb8,MIMO CMAC neural network classifier for solving classification problems,
e068be31ded63600aea068eacd12931efd2a1029,e5f1656bf78ea89618c7a26a96e0f51e2fc93f6c,Kernel Optimization in Discriminant Analysis,
e068be31ded63600aea068eacd12931efd2a1029,e00ef150fdf1d2f9edae522848c1a26130e11fac,Robust approach for estimating probabilities in Naïve-Bayes Classifier for gene expression data,
e068be31ded63600aea068eacd12931efd2a1029,2684f082765aa52dceeb924cbea5d35a9d896d93,A comparative analysis of methods for probability estimation tree,
e068be31ded63600aea068eacd12931efd2a1029,49c3a503597e11c646761a2b43800f5b06b1643b,CLAM: Clustering Large Applications Using Metaheuristics,
e068be31ded63600aea068eacd12931efd2a1029,fc775fe11dba11e453455cf6fadba936d91693c6,Dual margin approach on a Lagrangian support vector machine,
e068be31ded63600aea068eacd12931efd2a1029,5232f05bf2a628b037635245c5b26decbe1250b0,TOWARD COHERENT MATCHING IN CASE-BASED CLASSIFICATION,
e068be31ded63600aea068eacd12931efd2a1029,dda46f998da467c4ad6bc28b834fb927ed8456e1,Feature subset selection: a correlation‐based SVM filter approach,
e068be31ded63600aea068eacd12931efd2a1029,e2729b9c78b3975a179ba93946568feba023294c,An efficient classifier design integrating rough set and set oriented database operations,
e068be31ded63600aea068eacd12931efd2a1029,b8aa8351dbe0c3a66da36369f948cc01c106eb7f,Hierarchical genetic algorithm with new evaluation function and bi-coded representation for the selection of features considering their confidence rate,
e068be31ded63600aea068eacd12931efd2a1029,c89f27269a352cc80acf4c5b0559740b813a55ab,Choice effect of linear separability testing methods on constructive neural network algorithms: An empirical study,
e068be31ded63600aea068eacd12931efd2a1029,7e1f5fd8ebc2884969cf4005caa3d50ce66a9026,Efficient Sparse Generalized Multiple Kernel Learning,
e068be31ded63600aea068eacd12931efd2a1029,3dd89e150fd89ff4191974c5bdb1b185e332a6fd,Missing data imputation by utilizing information within incomplete instances,
e068be31ded63600aea068eacd12931efd2a1029,d822726fc1d1071f224d0a9a9be0eac90080c5f4,Soft spectral clustering ensemble applied to image segmentation,
e068be31ded63600aea068eacd12931efd2a1029,80c55a4a89c4a08afb102062cb8e927a71409e24,Performance Analysis of k-NN on High Dimensional Datasets,
e068be31ded63600aea068eacd12931efd2a1029,bdc99d9f737d7257f6381ba4e27c2e7ab6d9bd83,SIGNIFICANT GENETIC ALGORITHM IN FEATURE SELECTION RULE DISCOVERY AND THE USE OF STATISTICAL TOOLS IN OPTIMIZATION,
e068be31ded63600aea068eacd12931efd2a1029,ac57df081d6701a8f924f3d42d7bf77ea882a8b0,PCA-ANN for Classification of Hepatitis-C Patients,
e068be31ded63600aea068eacd12931efd2a1029,5d11781b65144494deb1238047d41f4505e1c349,An Efficient and Effective Immune Based Classifier,
e068be31ded63600aea068eacd12931efd2a1029,53be306801f9d858dd855fdf7e737ad12d605f75,Learning Instance Weighted Naive Bayes from labeled and unlabeled data,
e068be31ded63600aea068eacd12931efd2a1029,811b5a48e92168ce64adb72bf549a103836b2e1f,RELIEF-DISC: An Extended RELIEF Algorithm Using Discretization Approach for Continuous Features,
e068be31ded63600aea068eacd12931efd2a1029,52dd062099f0315bfd7f645ce4c1559d0a342fbd,Arguing from experience using multiple groups of agents,
e068be31ded63600aea068eacd12931efd2a1029,c67fe98819100032811e3922c66c05d5abda99e6,A real coded MOGA for mining classification rules with missing attribute values,
e068be31ded63600aea068eacd12931efd2a1029,c8747902b375077f2e9d3ffb5b0a3e48ea0e7c0d,An introduction to artificial prediction markets for classification,
e068be31ded63600aea068eacd12931efd2a1029,d836b39131c1d6a05eb7d232400d97e55e2144fd,A permutation test approach to the choice of size k for the nearest neighbors classifier,
e068be31ded63600aea068eacd12931efd2a1029,24a4aa6abdd24c8c3b1969ae7bf84b591340e8b3,Entropy-type classification maximum likelihood algorithms for mixture models,
e068be31ded63600aea068eacd12931efd2a1029,f555ab2419964bc2edf8f0c174c820b4defbfc6d,A novel classifier based on shortest feature line segment,
e068be31ded63600aea068eacd12931efd2a1029,88c9d67095101086c06d8dd8866e3a2592d7157c,Cost-Sensitive Boosting,
e068be31ded63600aea068eacd12931efd2a1029,34111fbedc0f3a052b3710414710087d79013be5,Statistical approaches to combining binary classifiers for multi-class classification,
e068be31ded63600aea068eacd12931efd2a1029,79d6716481bc52cc7e1bbb143bf76c4c21718198,LDA-Based Clustering Algorithm and Its Application to an Unsupervised Feature Extraction,
e068be31ded63600aea068eacd12931efd2a1029,bd6d3dd684009f66b98c1f0fad3e4c667da926ea,Clustering with Minimum Spanning Trees,
e068be31ded63600aea068eacd12931efd2a1029,5a2e22b1d83b6021c8128fe36990e42f883e9fdc,Learning Active Fusion of Multiple Experts' Decisions: An Attention-Based Approach,
e068be31ded63600aea068eacd12931efd2a1029,66b5e1edf41da63c47f40fd2bfba4fa931aacd8b,Two-class support vector data description,
e068be31ded63600aea068eacd12931efd2a1029,e8ffcd6e69211920457502f43450969492824ce4,A hybrid classical-quantum clustering algorithm based on quantum walks,
e068be31ded63600aea068eacd12931efd2a1029,02b15fa8fa9ee1a5a6c3fb459e37ff1c6157e6d3,Variable Sparsity Kernel Learning,
e068be31ded63600aea068eacd12931efd2a1029,0e2704474e8e28f33b23e25c86406520cbd79d3b,Discriminative Learning of Bayesian Networks via Factorized Conditional Log-Likelihood,
e068be31ded63600aea068eacd12931efd2a1029,9df8f605f664fb35f50814e83d1a30dc497360db,Cost-sensitive case-based reasoning using a genetic algorithm: Application to medical diagnosis,
e068be31ded63600aea068eacd12931efd2a1029,0de6cc024fe5d4962b1e48b7d745f4a3dff20d9c,Classification of melanomas in situ using knowledge discovery with explained case-based reasoning,
e068be31ded63600aea068eacd12931efd2a1029,adcc05a9077e7ed4308f4f060068ee9788bbdeaa,A Rough Margin Based Fuzzy Support Vector Machine,
e068be31ded63600aea068eacd12931efd2a1029,dd76d9dfe0c43b7105968245fdee30bb1f2c0298,Virus Evolution Based Gene Expression Programming for Classification Rules Mining,
e068be31ded63600aea068eacd12931efd2a1029,a801b895c32c00f9284e39b8412349ea55a4cc93,Efficient systematic clustering method for k-anonymization,
e068be31ded63600aea068eacd12931efd2a1029,f78240387c6768dc1df9a0ddc5b29af0d5e6fbfd,A review and comparison of strategies for handling missing values in separate-and-conquer rule learning,
e068be31ded63600aea068eacd12931efd2a1029,586533aa9687a99cb011f9113467c761715ea1de,Privacy preserving Back-propagation neural network learning over arbitrarily partitioned data,
e068be31ded63600aea068eacd12931efd2a1029,f640e592446b1e39c85f9540012e1215dc3174dc,Building a highly-compact and accurate associative classifier,
e068be31ded63600aea068eacd12931efd2a1029,69d38c8f02d56f27c5fdeeee4af1e73b69e2af7a,Multiscale visual quality assessment for cluster analysis with self-organizing maps,
